run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.4635,0.5243,0.5169,0.9057,0.8913,0.8929,508.7588,508.7588,508.7588,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.6228,0.6778,0.6704,0.8879,0.8749,0.8762,317.1705,317.1705,317.1705,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.7618,0.8146,0.8049,0.8695,0.8554,0.8594,261.3797,261.3797,261.3797,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.7535,0.8057,0.7979,0.8724,0.8586,0.8621,257.9462,257.9462,257.9462,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.6579,0.7103,0.7072,0.8880,0.8761,0.8756,283.8215,283.8215,283.8215,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.8548,0.9046,0.8973,0.8624,0.8482,0.8519,222.6678,222.6678,222.6678,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.9002,0.9486,0.9417,0.8584,0.8442,0.8479,208.7714,208.7714,208.7714,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.9199,0.9667,0.9608,0.8574,0.8438,0.8469,200.8520,200.8520,200.8520,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.8641,0.9090,0.9068,0.8675,0.8567,0.8573,208.3882,208.3882,208.3882,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.9507,0.9923,0.9911,0.8550,0.8442,0.8455,187.8928,187.8928,187.8928,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.1139,1.1507,1.1502,0.8280,0.8205,0.8187,158.0152,158.0152,158.0152,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.2488,1.2796,1.2831,0.8106,0.8031,0.8025,136.7720,136.7720,136.7720,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.4140,1.4413,1.4449,0.7868,0.7763,0.7792,116.5299,116.5299,116.5299,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.5212,1.5457,1.5496,0.7636,0.7524,0.7553,104.3805,104.3805,104.3805,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.7636,1.7843,1.7881,0.7127,0.6987,0.7037,83.1503,83.1503,83.1503,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.8804,1.9000,1.9052,0.6837,0.6717,0.6756,73.5573,73.5573,73.5573,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.0979,2.1131,2.1190,0.6405,0.6267,0.6305,59.0112,59.0112,59.0112,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.3798,2.3920,2.4014,0.5908,0.5775,0.5789,43.6691,43.6691,43.6691,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.6045,2.6136,2.6254,0.5546,0.5410,0.5436,33.4058,33.4058,33.4058,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.9122,2.9145,2.9275,0.4801,0.4699,0.4759,21.8895,21.8895,21.8895,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2039,3.1991,3.2136,0.3439,0.3405,0.3437,12.7797,12.7797,12.7797,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4960,3.4886,3.5036,0.2752,0.2783,0.2750,5.2611,5.2611,5.2611,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6312,3.6270,3.6392,0.1706,0.1678,0.1655,2.6352,2.6352,2.6352,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6514,3.6477,3.6600,0.1705,0.1677,0.1654,2.0697,2.0697,2.0697,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6697,3.6666,3.6777,0.1705,0.1677,0.1654,1.8444,1.8444,1.8444,16.0000,16.0000,16.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6732,3.6706,3.6815,0.1705,0.1677,0.1654,1.7833,1.7833,1.7833,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.7070,3.7051,3.7143,0.1705,0.1677,0.1654,1.4730,1.4730,1.4730,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7266,3.7252,3.7334,0.1705,0.1677,0.1654,1.3141,1.3141,1.3141,15.0000,15.0000,15.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7653,3.7644,3.7711,0.1705,0.1677,0.1654,1.0566,1.0566,1.0566,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8072,3.8067,3.8119,0.1705,0.1677,0.1654,0.8231,0.8231,0.8231,16.0000,16.0000,16.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8688,3.8686,3.8720,0.1705,0.1677,0.1654,0.5290,0.5290,0.5290,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9788,3.9788,3.9793,0.1705,0.1677,0.1654,0.0982,0.0982,0.0982,16.0000,16.0000,16.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9907,3.9907,3.9909,0.1705,0.1677,0.1654,0.0573,0.0573,0.0573,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9991,3.9991,3.9992,0.1705,0.1677,0.1654,0.0268,0.0268,0.0268,16.0000,16.0000,16.0000
