run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,1.2917,1.3738,1.3377,0.7273,0.7077,0.7156,254.2777,254.2777,254.2777,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,1.4394,1.5089,1.4817,0.7123,0.6927,0.7000,178.3266,178.3266,178.3266,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.7628,1.8134,1.7972,0.6780,0.6614,0.6670,120.3862,120.3862,120.3862,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.6748,1.7300,1.7123,0.6882,0.6713,0.6768,129.9230,129.9230,129.9230,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,1.3792,1.4520,1.4252,0.7205,0.7025,0.7077,185.9455,185.9455,185.9455,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.8325,1.8796,1.8663,0.6702,0.6533,0.6589,107.0714,107.0714,107.0714,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.8462,1.8924,1.8801,0.6686,0.6515,0.6568,104.0119,104.0119,104.0119,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.8096,1.8573,1.8447,0.6731,0.6549,0.6618,106.1756,106.1756,106.1756,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.4916,1.5545,1.5346,0.7072,0.6893,0.6952,150.3179,150.3179,150.3179,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.5336,1.5927,1.5754,0.7008,0.6828,0.6886,140.3136,140.3136,140.3136,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.7444,1.7920,1.7819,0.6779,0.6601,0.6667,106.8815,106.8815,106.8815,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.9130,1.9521,1.9466,0.6580,0.6406,0.6470,87.5974,87.5974,87.5974,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,2.0702,2.1024,2.1007,0.6353,0.6198,0.6234,72.8469,72.8469,72.8469,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,2.0807,2.1115,2.1111,0.6262,0.6120,0.6158,70.3182,70.3182,70.3182,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.3478,2.3698,2.3741,0.5892,0.5760,0.5760,51.2296,51.2296,51.2296,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.2422,2.2681,2.2711,0.5921,0.5765,0.5777,56.5753,56.5753,56.5753,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.3918,2.4131,2.4179,0.5584,0.5422,0.5426,46.8299,46.8299,46.8299,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.6487,2.6644,2.6747,0.5107,0.4963,0.4960,33.2033,33.2033,33.2033,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.7880,2.8000,2.8130,0.4807,0.4671,0.4689,26.8934,26.8934,26.8934,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.0940,3.0967,3.1129,0.3955,0.3886,0.3927,15.8398,15.8398,15.8398,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2829,3.2791,3.2970,0.2868,0.2917,0.2880,10.1498,10.1498,10.1498,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4939,3.4880,3.5039,0.2635,0.2676,0.2638,5.0031,5.0031,5.0031,15.0000,15.0000,15.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5687,3.5635,3.5779,0.2375,0.2425,0.2399,3.5034,3.5034,3.5034,15.0000,15.0000,15.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6511,3.6479,3.6602,0.1705,0.1677,0.1654,2.1018,2.1018,2.1018,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6632,3.6606,3.6721,0.1705,0.1677,0.1654,1.9355,1.9355,1.9355,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6721,3.6699,3.6806,0.1705,0.1677,0.1654,1.8232,1.8232,1.8232,14.0000,14.0000,14.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.7101,3.7086,3.7173,0.1705,0.1677,0.1654,1.4745,1.4745,1.4745,15.0000,15.0000,15.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7338,3.7328,3.7405,0.1705,0.1677,0.1654,1.2861,1.2861,1.2861,15.0000,15.0000,15.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7626,3.7621,3.7686,0.1705,0.1677,0.1654,1.0910,1.0910,1.0910,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8135,3.8133,3.8181,0.1705,0.1677,0.1654,0.8035,0.8035,0.8035,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8909,3.8910,3.8936,0.1705,0.1677,0.1654,0.4397,0.4397,0.4397,14.0000,14.0000,14.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9808,3.9808,3.9812,0.1705,0.1677,0.1654,0.0931,0.0931,0.0931,16.0000,16.0000,16.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9918,3.9918,3.9920,0.1705,0.1677,0.1654,0.0532,0.0532,0.0532,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9995,3.9995,3.9995,0.1705,0.1677,0.1654,0.0262,0.0262,0.0262,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9994,3.9994,3.9994,0.1705,0.1677,0.1654,0.0264,0.0264,0.0264,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1486,0.1463,0.1443,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9997,0.1703,0.1678,0.1654,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.2078,0.2097,0.2086,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9999,0.2121,0.2152,0.2170,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9999,3.9999,3.9999,0.1703,0.1674,0.1651,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.0810,0.0771,0.0775,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,4.0000,4.0000,4.0000,0.1210,0.1275,0.1290,0.0242,0.0242,0.0242,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.1246,0.1204,0.1228,0.0244,0.0244,0.0244,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1314,0.1294,0.1311,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,4.0000,0.1411,0.1373,0.1367,0.0244,0.0244,0.0244,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,3.9999,3.9999,3.9999,0.1529,0.1475,0.1467,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,4.0000,4.0000,4.0000,0.1053,0.1037,0.1045,0.0244,0.0244,0.0244,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,4.0000,4.0000,0.0670,0.0639,0.0654,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,4.0000,4.0000,4.0000,0.0393,0.0365,0.0406,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,4.0000,4.0000,4.0000,0.0949,0.0928,0.0932,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
