alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.007700493739376462,768,0.37,16,R1_d80_10_bert,,1.8439057467066644,1.9702742277991654,1.9768227254821853,0.6831006831006831,0.6534106821364273,0.6568635307316292,90.48890686035156,90.48890686035156,90.48890686035156
