run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,3.5894,3.6101,3.6278,0.1752,0.1698,0.1674,65.7707,65.7707,65.7707,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,3.6037,3.6030,3.6207,0.1715,0.1677,0.1656,16.2906,16.2906,16.2906,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,3.6066,3.6025,3.6206,0.1706,0.1678,0.1654,10.9801,10.9801,10.9801,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,3.6099,3.6043,3.6221,0.1705,0.1677,0.1654,8.4845,8.4845,8.4845,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,3.6124,3.6058,3.6235,0.1705,0.1674,0.1653,6.5828,6.5828,6.5828,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,3.6145,3.6068,3.6245,0.1705,0.1677,0.1654,5.1209,5.1209,5.1209,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,3.6168,3.6087,3.6263,0.1705,0.1677,0.1654,4.4087,4.4087,4.4087,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,3.6175,3.6092,3.6268,0.1705,0.1677,0.1654,4.0383,4.0383,4.0383,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,3.6180,3.6097,3.6272,0.1705,0.1677,0.1654,3.7039,3.7039,3.7039,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,3.6184,3.6100,3.6274,0.1705,0.1677,0.1654,3.5740,3.5740,3.5740,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,3.6187,3.6105,3.6278,0.1705,0.1677,0.1654,3.5133,3.5133,3.5133,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,3.6181,3.6099,3.6271,0.1705,0.1677,0.1654,3.4815,3.4815,3.4815,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,3.6186,3.6105,3.6276,0.1705,0.1677,0.1654,3.4114,3.4114,3.4114,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,3.6192,3.6112,3.6282,0.1705,0.1677,0.1654,3.3163,3.3163,3.3163,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,3.6199,3.6122,3.6289,0.1705,0.1677,0.1654,3.2643,3.2643,3.2643,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,3.6209,3.6134,3.6299,0.1705,0.1677,0.1654,3.1646,3.1646,3.1646,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,3.6221,3.6149,3.6311,0.1705,0.1677,0.1654,3.0913,3.0913,3.0913,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,3.6238,3.6168,3.6327,0.1705,0.1677,0.1654,3.0195,3.0195,3.0195,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,3.6455,3.6391,3.6530,0.1705,0.1677,0.1654,2.4978,2.4978,2.4978,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.6478,3.6418,3.6554,0.1705,0.1677,0.1654,2.4443,2.4443,2.4443,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.6510,3.6453,3.6586,0.1705,0.1677,0.1654,2.3742,2.3742,2.3742,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.6490,3.6436,3.6569,0.1705,0.1677,0.1654,2.3929,2.3929,2.3929,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6494,3.6447,3.6577,0.1705,0.1677,0.1654,2.3722,2.3722,2.3722,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6564,3.6523,3.6647,0.1705,0.1677,0.1654,2.2498,2.2498,2.2498,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6824,3.6790,3.6898,0.1705,0.1677,0.1654,1.9063,1.9063,1.9063,16.0000,16.0000,16.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6967,3.6940,3.7039,0.1705,0.1677,0.1654,1.7477,1.7477,1.7477,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.7086,3.7064,3.7156,0.1705,0.1677,0.1654,1.6281,1.6281,1.6281,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7466,3.7450,3.7524,0.1705,0.1677,0.1654,1.3139,1.3139,1.3139,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7944,3.7934,3.7991,0.1705,0.1677,0.1654,0.9942,0.9942,0.9942,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8416,3.8411,3.8452,0.1705,0.1677,0.1654,0.7309,0.7309,0.7309,16.0000,16.0000,16.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.9342,3.9341,3.9357,0.1705,0.1677,0.1654,0.2871,0.2871,0.2871,14.0000,14.0000,14.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9882,3.9882,3.9884,0.1705,0.1677,0.1654,0.0699,0.0699,0.0699,16.0000,16.0000,16.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9956,3.9956,3.9957,0.1705,0.1677,0.1654,0.0416,0.0416,0.0416,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9999,3.9999,3.9999,0.1143,0.1156,0.1098,0.0257,0.0257,0.0257,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9996,3.9996,3.9996,0.1705,0.1677,0.1654,0.0260,0.0260,0.0260,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9998,3.9998,3.9998,0.1632,0.1602,0.1599,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9998,3.9998,3.9998,0.1703,0.1674,0.1651,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9999,3.9999,3.9999,0.1258,0.1291,0.1276,0.0253,0.0253,0.0253,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9999,3.9999,3.9999,0.1644,0.1621,0.1619,0.0257,0.0257,0.0257,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9999,3.9999,3.9999,0.1705,0.1676,0.1654,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.0821,0.0815,0.0787,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,4.0000,4.0000,4.0000,0.0946,0.0959,0.0944,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.1180,0.1182,0.1225,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1628,0.1602,0.1589,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,4.0000,4.0000,0.1643,0.1634,0.1604,0.0242,0.0242,0.0242,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,4.0000,4.0000,4.0000,0.1293,0.1283,0.1235,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,4.0000,4.0000,4.0000,0.0684,0.0732,0.0688,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,4.0000,4.0000,0.0771,0.0802,0.0822,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
