alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.0030121305183748843,768,0.44,16,R1_d80_10_bert,,1.4267928339020945,1.5880796337442462,1.5898830569681712,0.7643673893673893,0.7198239647929586,0.7234153377674493,151.17823791503906,151.17823791503906,151.17823791503906
