run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.7476,0.8956,0.8729,0.8448,0.8094,0.8168,386.9385,386.9385,386.9385,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.8987,1.0314,1.0115,0.8287,0.7935,0.8008,264.9028,264.9028,264.9028,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.1126,1.2355,1.2166,0.8000,0.7664,0.7732,203.8366,203.8366,203.8366,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.0698,1.1932,1.1750,0.8067,0.7727,0.7804,209.6065,209.6065,209.6065,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.8882,1.0182,1.0016,0.8337,0.7991,0.8074,255.0746,255.0746,255.0746,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.2210,1.3364,1.3198,0.7891,0.7567,0.7635,173.0810,173.0810,173.0810,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.2446,1.3585,1.3426,0.7866,0.7544,0.7612,166.3109,166.3109,166.3109,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.2427,1.3555,1.3405,0.7877,0.7543,0.7629,163.6095,163.6095,163.6095,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.0860,1.2012,1.1879,0.8114,0.7787,0.7862,188.7931,188.7931,188.7931,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.1432,1.2546,1.2429,0.8029,0.7714,0.7778,174.5385,174.5385,174.5385,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.3273,1.4314,1.4202,0.7723,0.7434,0.7483,142.1127,142.1127,142.1127,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.4996,1.5954,1.5857,0.7460,0.7205,0.7243,118.2769,118.2769,118.2769,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.6870,1.7735,1.7663,0.7195,0.6951,0.6986,97.1816,97.1816,97.1816,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.7464,1.8284,1.8236,0.7077,0.6838,0.6859,89.7597,89.7597,89.7597,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.0188,2.0935,2.0892,0.6687,0.6468,0.6514,67.8335,67.8335,67.8335,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.0413,2.1168,2.1124,0.6607,0.6382,0.6426,65.0904,65.0904,65.0904,16.0000,16.0000,16.0000
