alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
4.555154539026766,768,0.2,16,R1_d80_10_bert,,3.999949050650669,3.999949467814095,3.999950468736024,0.11954261954261955,0.10638127625525105,0.10766087026204023,0.024538282305002213,0.024538282305002213,0.024538282305002213
