run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.4162,0.5614,0.5648,0.9231,0.8896,0.8876,923.7080,923.7080,923.7080,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.6320,0.7489,0.7542,0.8988,0.8685,0.8679,475.3145,475.3145,475.3145,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.7566,0.8612,0.8659,0.8844,0.8564,0.8550,412.9554,412.9554,412.9554,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.7848,0.8881,0.8937,0.8819,0.8527,0.8522,384.5711,384.5711,384.5711,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.7855,0.8937,0.9004,0.8795,0.8496,0.8486,359.6077,359.6077,359.6077,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.9292,1.0234,1.0301,0.8635,0.8344,0.8340,316.3021,316.3021,316.3021,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.0153,1.1051,1.1126,0.8508,0.8220,0.8209,282.0534,282.0534,282.0534,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.0917,1.1777,1.1863,0.8377,0.8102,0.8090,252.7975,252.7975,252.7975,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1235,1.2134,1.2223,0.8245,0.7975,0.7952,230.0076,230.0076,230.0076,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.2411,1.3262,1.3356,0.7992,0.7744,0.7691,200.1253,200.1253,200.1253,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.4247,1.4983,1.5082,0.7721,0.7470,0.7457,166.5623,166.5623,166.5623,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.6193,1.6864,1.6952,0.7418,0.7181,0.7168,136.9183,136.9183,136.9183,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.8191,1.8814,1.8886,0.7061,0.6852,0.6813,111.0626,111.0626,111.0626,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.9761,2.0382,2.0432,0.6726,0.6517,0.6483,91.4206,91.4206,91.4206,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.2615,2.3173,2.3204,0.6334,0.6160,0.6147,67.4144,67.4144,67.4144,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.3690,2.4268,2.4287,0.5799,0.5648,0.5638,56.2398,56.2398,56.2398,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.5580,2.6105,2.6121,0.5202,0.5108,0.5094,43.5227,43.5227,43.5227,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.7979,2.8398,2.8418,0.4583,0.4535,0.4509,30.6823,30.6823,30.6823,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.9841,3.0180,3.0215,0.3783,0.3698,0.3687,22.0472,22.0472,22.0472,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.2700,3.2921,3.2984,0.3148,0.3117,0.3066,11.7667,11.7667,11.7667,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.4471,3.4625,3.4709,0.2567,0.2614,0.2566,6.3782,6.3782,6.3782,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.5759,3.5861,3.5936,0.2345,0.2382,0.2372,3.3720,3.3720,3.3720,15.0000,15.0000,15.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6088,3.6184,3.6259,0.1693,0.1677,0.1654,2.6531,2.6531,2.6531,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6387,3.6478,3.6550,0.1693,0.1677,0.1654,2.1239,2.1239,2.1239,16.0000,16.0000,16.0000
