alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
2.5936791093020193,768,0.22,16,R1_d80_10_bert,,3.9998752743687302,3.999891626675097,3.999893698156219,0.16234778734778735,0.16587317463492698,0.16447632021796618,0.02455635741353035,0.02455635741353035,0.02455635741353035
