alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.001421536311369323,768,0.44,16,R1_d80_10_bert,,1.235699715124311,1.4190398031817744,1.4152588143984146,0.7894267894267895,0.7400280056011203,0.7419264364131741,195.41061401367188,195.41061401367188,195.41061401367188
