run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3017,0.4049,0.4018,0.9390,0.9173,0.9165,579.1952,579.1952,579.1952,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.4467,0.5381,0.5347,0.9237,0.9042,0.9034,349.9427,349.9427,349.9427,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.5195,0.6097,0.6039,0.9133,0.8924,0.8937,310.7839,310.7839,310.7839,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.5335,0.6218,0.6176,0.9128,0.8927,0.8931,298.0357,298.0357,298.0357,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.5132,0.6003,0.5990,0.9185,0.8997,0.8987,298.4351,298.4351,298.4351,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.6345,0.7195,0.7146,0.9029,0.8828,0.8838,253.3605,253.3605,253.3605,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6683,0.7522,0.7475,0.9006,0.8809,0.8819,238.9559,238.9559,238.9559,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.7314,0.8140,0.8096,0.8955,0.8752,0.8758,219.6564,219.6564,219.6564,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.7397,0.8201,0.8179,0.8965,0.8783,0.8779,213.3129,213.3129,213.3129,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.8333,0.9123,0.9097,0.8848,0.8658,0.8650,191.5408,191.5408,191.5408,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9515,1.0277,1.0248,0.8645,0.8444,0.8457,168.0157,168.0157,168.0157,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.0897,1.1615,1.1595,0.8414,0.8233,0.8223,145.8652,145.8652,145.8652,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2394,1.3059,1.3065,0.8136,0.7940,0.7934,125.5782,125.5782,125.5782,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.3805,1.4441,1.4462,0.7882,0.7665,0.7668,109.3584,109.3584,109.3584,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.6216,1.6851,1.6861,0.7469,0.7259,0.7244,87.5291,87.5291,87.5291,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.7734,1.8374,1.8379,0.7185,0.6975,0.6974,75.2365,75.2365,75.2365,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,1.9824,2.0441,2.0437,0.6859,0.6659,0.6670,61.2611,61.2611,61.2611,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.2385,2.2966,2.2954,0.6348,0.6181,0.6210,47.4165,47.4165,47.4165,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.4807,2.5328,2.5330,0.5686,0.5579,0.5611,36.2880,36.2880,36.2880,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.7891,2.8309,2.8343,0.4846,0.4699,0.4745,24.4823,24.4823,24.4823,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.1073,3.1380,3.1444,0.3706,0.3588,0.3572,14.6086,14.6086,14.6086,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4043,3.4253,3.4335,0.2924,0.2870,0.2855,7.0764,7.0764,7.0764,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5936,3.6102,3.6173,0.2257,0.2228,0.2211,3.0534,3.0534,3.0534,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6373,3.6529,3.6597,0.1754,0.1677,0.1654,2.0812,2.0812,2.0812,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6435,3.6589,3.6655,0.1754,0.1677,0.1654,1.9665,1.9665,1.9665,16.0000,16.0000,16.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6540,3.6694,3.6757,0.1754,0.1677,0.1654,1.8340,1.8340,1.8340,15.0000,15.0000,15.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6722,3.6869,3.6927,0.1754,0.1677,0.1654,1.6528,1.6528,1.6528,15.0000,15.0000,15.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7119,3.7244,3.7291,0.1754,0.1677,0.1654,1.3386,1.3386,1.3386,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7479,3.7589,3.7627,0.1754,0.1677,0.1654,1.1031,1.1031,1.1031,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.7891,3.7982,3.8013,0.1754,0.1677,0.1654,0.8733,0.8733,0.8733,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8517,3.8580,3.8600,0.1754,0.1677,0.1654,0.5794,0.5794,0.5794,16.0000,16.0000,16.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9531,3.9550,3.9556,0.1754,0.1677,0.1654,0.1805,0.1805,0.1805,14.0000,14.0000,14.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9883,3.9887,3.9889,0.1754,0.1677,0.1654,0.0632,0.0632,0.0632,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9979,3.9979,3.9980,0.1754,0.1677,0.1654,0.0310,0.0310,0.0310,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9994,3.9994,3.9994,0.1754,0.1677,0.1654,0.0260,0.0260,0.0260,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9998,3.9998,0.1761,0.1686,0.1658,0.0255,0.0255,0.0255,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9998,0.1754,0.1677,0.1654,0.0253,0.0253,0.0253,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1786,0.1700,0.1706,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9999,0.1848,0.1730,0.1749,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9998,3.9998,3.9998,0.1754,0.1677,0.1654,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.1247,0.1271,0.1275,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,3.9999,3.9999,3.9999,0.1390,0.1379,0.1381,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.0947,0.0956,0.0969,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1604,0.1547,0.1515,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1708,0.1633,0.1640,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,3.9999,3.9999,3.9999,0.1339,0.1298,0.1281,0.0254,0.0254,0.0254,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,3.9999,3.9999,4.0000,0.1133,0.1112,0.1091,0.0243,0.0243,0.0243,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,4.0000,4.0000,0.0359,0.0449,0.0452,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,4.0000,4.0000,4.0000,0.0414,0.0362,0.0418,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,4.0000,4.0000,4.0000,0.1102,0.1094,0.1090,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
