run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3347,0.4024,0.4005,0.9331,0.9187,0.9177,556.0948,556.0948,556.0948,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.4501,0.5124,0.5100,0.9211,0.9089,0.9066,357.9026,357.9026,357.9026,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.5393,0.5996,0.5949,0.9096,0.8965,0.8971,310.0120,310.0120,310.0120,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.5489,0.6078,0.6044,0.9093,0.8967,0.8960,298.9978,298.9978,298.9978,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.5310,0.5888,0.5883,0.9142,0.9034,0.9008,298.4540,298.4540,298.4540,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.6595,0.7152,0.7112,0.8988,0.8854,0.8871,251.5016,251.5016,251.5016,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6932,0.7475,0.7438,0.8964,0.8839,0.8846,237.4317,237.4317,237.4317,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.7480,0.8001,0.7967,0.8925,0.8795,0.8816,220.1997,220.1997,220.1997,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.7698,0.8204,0.8187,0.8926,0.8813,0.8810,211.7177,211.7177,211.7177,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.8503,0.8976,0.8963,0.8815,0.8700,0.8696,191.9961,191.9961,191.9961,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9701,1.0141,1.0125,0.8609,0.8489,0.8509,168.1572,168.1572,168.1572,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.1026,1.1412,1.1413,0.8385,0.8294,0.8290,146.5666,146.5666,146.5666,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2663,1.2981,1.3011,0.8117,0.8017,0.8012,124.8044,124.8044,124.8044,16.0000,16.0000,16.0000
