alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.009290680585958758,768,0.25,16,R1_d80_10_bert,,1.912748446052422,2.037886201689114,2.044067157060923,0.6662087912087912,0.6355271054210843,0.6359483933007453,82.92910766601562,82.92910766601562,82.92910766601562
