alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.10664094190766783,768,0.0,16,R1_d80_10_bert,,3.6748963570007063,3.704000180309881,3.709489667460517,0.16309028809028808,0.16771354270854172,0.16535780110585785,1.5813610553741455,1.5813610553741455,1.5813610553741455
