alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
6.6307252030723465,768,0.49,16,R1_d80_10_bert,,3.999986279495824,3.9999882417050427,3.999984585194741,0.07005494505494506,0.06257251450290058,0.0631460854235115,0.02465111017227173,0.02465111017227173,0.02465111017227173
