alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.011209248221179687,768,0.41000000000000003,16,R1_d80_10_bert,,2.2000346689363033,2.3114221003513906,2.3179246970443486,0.622995247995248,0.588117623524705,0.5917541469669044,60.15597915649414,60.15597915649414,60.15597915649414
