run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,1.2858,1.4467,1.4239,0.7292,0.6941,0.7000,263.8368,263.8368,263.8368,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,1.4566,1.5925,1.5788,0.7102,0.6766,0.6842,178.8739,178.8739,178.8739,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.7914,1.8988,1.8895,0.6624,0.6325,0.6375,119.5070,119.5070,119.5070,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.7221,1.8337,1.8239,0.6735,0.6421,0.6502,127.3995,127.3995,127.3995,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,1.3802,1.5273,1.5130,0.7226,0.6868,0.6945,192.5706,192.5706,192.5706,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.8521,1.9537,1.9469,0.6535,0.6237,0.6285,107.9771,107.9771,107.9771,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.8909,1.9883,1.9820,0.6490,0.6194,0.6249,101.8131,101.8131,101.8131,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.8357,1.9360,1.9310,0.6555,0.6265,0.6316,106.1330,106.1330,106.1330,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.5094,1.6382,1.6306,0.7039,0.6709,0.6779,152.6648,152.6648,152.6648,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.5725,1.6936,1.6884,0.6932,0.6622,0.6694,138.8370,138.8370,138.8370,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.8064,1.9045,1.9028,0.6572,0.6308,0.6357,102.4146,102.4146,102.4146,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.9809,2.0672,2.0671,0.6291,0.6040,0.6071,82.3690,82.3690,82.3690,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,2.1229,2.2015,2.2031,0.6054,0.5784,0.5813,68.4977,68.4977,68.4977,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,2.1347,2.2153,2.2170,0.6014,0.5738,0.5771,66.2248,66.2248,66.2248,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.3932,2.4643,2.4673,0.5688,0.5389,0.5404,47.6069,47.6069,47.6069,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.3160,2.3991,2.4008,0.5727,0.5406,0.5438,51.3857,51.3857,51.3857,16.0000,16.0000,16.0000
