alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.47880164034928685,768,0.37,16,R1_d80_10_bert,,3.9993209230605946,3.999354019411136,3.999363377304621,0.16309028809028808,0.16771354270854172,0.16535780110585785,0.026718944311141968,0.026718944311141968,0.026718944311141968
