alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.39685026299204973,768,0.14,16,R1_d80_10_bert,,3.996968051677009,3.997130195282297,3.9971723381702464,0.16309028809028808,0.16771354270854172,0.16535780110585785,0.033855486661195755,0.033855486661195755,0.033855486661195755
