run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3003,0.3593,0.3603,0.9389,0.9260,0.9247,601.8321,601.8321,601.8321,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.4420,0.4950,0.4961,0.9235,0.9133,0.9112,356.4686,356.4686,356.4686,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.4999,0.5517,0.5516,0.9156,0.9044,0.9021,321.7443,321.7443,321.7443,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.5116,0.5624,0.5637,0.9146,0.9038,0.9013,308.8948,308.8948,308.8948,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.5226,0.5725,0.5754,0.9172,0.9078,0.9040,297.4448,297.4448,297.4448,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.6237,0.6722,0.6729,0.9055,0.8951,0.8932,258.6302,258.6302,258.6302,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6689,0.7162,0.7167,0.9019,0.8915,0.8909,241.3727,241.3727,241.3727,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.7026,0.7484,0.7493,0.8997,0.8887,0.8890,228.0110,228.0110,228.0110,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.7435,0.7871,0.7894,0.8981,0.8873,0.8860,214.9899,214.9899,214.9899,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.8249,0.8651,0.8678,0.8882,0.8779,0.8755,194.8802,194.8802,194.8802,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9585,0.9946,0.9970,0.8662,0.8575,0.8554,169.4473,169.4473,169.4473,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.0919,1.1226,1.1272,0.8437,0.8354,0.8334,147.7156,147.7156,147.7156,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2328,1.2573,1.2649,0.8222,0.8133,0.8116,128.0327,128.0327,128.0327,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.3865,1.4089,1.4159,0.7922,0.7801,0.7799,110.8293,110.8293,110.8293,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.5950,1.6159,1.6223,0.7471,0.7335,0.7348,91.2585,91.2585,91.2585,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.7711,1.7914,1.7967,0.7125,0.7009,0.7017,77.1281,77.1281,77.1281,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.0057,2.0234,2.0278,0.6763,0.6646,0.6666,61.5953,61.5953,61.5953,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.2494,2.2642,2.2704,0.6137,0.6044,0.6003,47.9849,47.9849,47.9849,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.5088,2.5206,2.5285,0.5759,0.5670,0.5647,36.0944,36.0944,36.0944,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.8412,2.8478,2.8571,0.5050,0.4971,0.4997,23.7378,23.7378,23.7378,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.1420,3.1439,3.1554,0.3629,0.3564,0.3560,14.1686,14.1686,14.1686,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4353,3.4337,3.4451,0.2844,0.2843,0.2823,6.6939,6.6939,6.6939,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6124,3.6113,3.6218,0.1746,0.1697,0.1680,2.7728,2.7728,2.7728,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6480,3.6477,3.6576,0.1729,0.1677,0.1654,2.0631,2.0631,2.0631,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6577,3.6577,3.6671,0.1729,0.1677,0.1654,1.9180,1.9180,1.9180,16.0000,16.0000,16.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6788,3.6791,3.6876,0.1729,0.1677,0.1654,1.6907,1.6907,1.6907,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6858,3.6869,3.6950,0.1729,0.1677,0.1654,1.6107,1.6107,1.6107,15.0000,15.0000,15.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7294,3.7302,3.7368,0.1729,0.1677,0.1654,1.2708,1.2708,1.2708,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7592,3.7604,3.7659,0.1729,0.1677,0.1654,1.0723,1.0723,1.0723,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8003,3.8016,3.8060,0.1729,0.1677,0.1654,0.8391,0.8391,0.8391,14.0000,14.0000,14.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8639,3.8651,3.8678,0.1729,0.1677,0.1654,0.5403,0.5403,0.5403,16.0000,16.0000,16.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9565,3.9568,3.9576,0.1729,0.1677,0.1654,0.1705,0.1705,0.1705,13.0000,13.0000,13.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9891,3.9893,3.9895,0.1729,0.1677,0.1654,0.0615,0.0615,0.0615,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9985,3.9985,3.9985,0.1729,0.1677,0.1654,0.0296,0.0296,0.0296,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9994,3.9994,3.9994,0.1729,0.1677,0.1654,0.0259,0.0259,0.0259,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9998,3.9997,3.9998,0.1896,0.1808,0.1865,0.0255,0.0255,0.0255,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9997,0.1729,0.1677,0.1654,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1458,0.1428,0.1439,0.0253,0.0253,0.0253,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9998,0.1522,0.1518,0.1549,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9999,3.9999,3.9999,0.1740,0.1693,0.1669,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.1542,0.1495,0.1491,0.0244,0.0244,0.0244,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,3.9999,3.9999,3.9999,0.1039,0.1025,0.1038,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.1611,0.1562,0.1525,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1728,0.1672,0.1653,0.0243,0.0243,0.0243,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1698,0.1645,0.1614,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,3.9999,3.9999,3.9999,0.1489,0.1462,0.1378,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,3.9999,3.9999,3.9999,0.1305,0.1313,0.1252,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,4.0000,4.0000,0.0592,0.0633,0.0658,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,4.0000,4.0000,4.0000,0.0940,0.0892,0.0923,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,4.0000,4.0000,4.0000,0.0518,0.0491,0.0476,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
