run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.7887,0.8541,0.8358,0.8360,0.8204,0.8262,385.7945,385.7945,385.7945,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.9407,0.9994,0.9845,0.8189,0.8034,0.8081,262.3955,262.3955,262.3955,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.1593,1.2120,1.1998,0.7901,0.7764,0.7802,199.9081,199.9081,199.9081,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.1310,1.1839,1.1726,0.7950,0.7812,0.7836,201.6724,201.6724,201.6724,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.9277,0.9851,0.9731,0.8241,0.8100,0.8132,252.9283,252.9283,252.9283,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.2585,1.3075,1.2983,0.7802,0.7670,0.7706,171.4509,171.4509,171.4509,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.2878,1.3353,1.3270,0.7768,0.7639,0.7671,163.9546,163.9546,163.9546,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.2837,1.3301,1.3226,0.7777,0.7648,0.7689,161.7390,161.7390,161.7390,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1245,1.1717,1.1644,0.8017,0.7907,0.7929,187.3964,187.3964,187.3964,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.1925,1.2354,1.2302,0.7910,0.7815,0.7833,171.4025,171.4025,171.4025,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.3688,1.4064,1.4035,0.7646,0.7560,0.7572,140.1108,140.1108,140.1108,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.5341,1.5649,1.5655,0.7428,0.7330,0.7357,117.0049,117.0049,117.0049,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.7017,1.7278,1.7299,0.7184,0.7078,0.7110,98.1905,98.1905,98.1905,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.7682,1.7915,1.7943,0.7024,0.6918,0.6945,90.4331,90.4331,90.4331,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.0406,2.0587,2.0627,0.6619,0.6502,0.6523,68.5536,68.5536,68.5536,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.0639,2.0805,2.0846,0.6491,0.6389,0.6412,65.7734,65.7734,65.7734,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.2469,2.2589,2.2644,0.6140,0.6044,0.6065,53.6260,53.6260,53.6260,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.5439,2.5501,2.5592,0.5480,0.5389,0.5370,37.8650,37.8650,37.8650,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.7306,2.7344,2.7467,0.5116,0.5013,0.5025,29.2435,29.2435,29.2435,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.0401,3.0374,3.0505,0.4075,0.4016,0.4066,17.8782,17.8782,17.8782,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2524,3.2471,3.2608,0.3324,0.3298,0.3288,11.4143,11.4143,11.4143,15.0000,15.0000,15.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.5183,3.5121,3.5258,0.2654,0.2679,0.2643,4.7258,4.7258,4.7258,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6271,3.6234,3.6355,0.1722,0.1677,0.1654,2.5380,2.5380,2.5380,15.0000,15.0000,15.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6475,3.6447,3.6563,0.1722,0.1677,0.1654,2.0783,2.0783,2.0783,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6555,3.6531,3.6643,0.1722,0.1677,0.1654,1.9593,1.9593,1.9593,14.0000,14.0000,14.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6695,3.6678,3.6780,0.1722,0.1677,0.1654,1.7909,1.7909,1.7909,13.0000,13.0000,13.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6881,3.6869,3.6962,0.1722,0.1677,0.1654,1.6041,1.6041,1.6041,15.0000,15.0000,15.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7313,3.7305,3.7379,0.1722,0.1677,0.1654,1.2640,1.2640,1.2640,15.0000,15.0000,15.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7615,3.7612,3.7675,0.1722,0.1677,0.1654,1.0635,1.0635,1.0635,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8026,3.8027,3.8077,0.1722,0.1677,0.1654,0.8331,0.8331,0.8331,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8655,3.8657,3.8689,0.1722,0.1677,0.1654,0.5344,0.5344,0.5344,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9564,3.9565,3.9574,0.1722,0.1677,0.1654,0.1754,0.1754,0.1754,16.0000,16.0000,16.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9899,3.9900,3.9902,0.1722,0.1677,0.1654,0.0588,0.0588,0.0588,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9986,3.9987,3.9987,0.1722,0.1677,0.1654,0.0291,0.0291,0.0291,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9993,3.9993,3.9994,0.1722,0.1677,0.1654,0.0259,0.0259,0.0259,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1822,0.1779,0.1776,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9997,0.1722,0.1677,0.1654,0.0256,0.0256,0.0256,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1656,0.1606,0.1571,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9999,3.9998,3.9998,0.1658,0.1642,0.1620,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9998,3.9998,3.9998,0.1722,0.1678,0.1654,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.1426,0.1447,0.1484,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,3.9999,3.9999,3.9999,0.0935,0.0986,0.0998,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.0735,0.0703,0.0695,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1366,0.1317,0.1311,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1679,0.1628,0.1643,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,4.0000,4.0000,4.0000,0.1662,0.1620,0.1613,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,4.0000,4.0000,4.0000,0.0954,0.0936,0.0940,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,3.9999,3.9999,0.1306,0.1377,0.1440,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,4.0000,4.0000,4.0000,0.1210,0.1264,0.1295,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,4.0000,4.0000,4.0000,0.0472,0.0442,0.0442,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
