alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.050327822873414196,768,0.48,16,R1_d80_10_bert,,3.5286435814685557,3.57150862015207,3.5810144648585185,0.2158078408078408,0.20816163232646528,0.20678740283676578,3.7921223640441895,3.7921223640441895,3.7921223640441895
