run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.4259,0.5308,0.5311,0.9170,0.8945,0.8940,958.3286,958.3286,958.3286,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.6649,0.7480,0.7496,0.8913,0.8705,0.8707,469.8028,469.8028,469.8028,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.7695,0.8451,0.8467,0.8788,0.8586,0.8590,418.1117,418.1117,418.1117,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.8024,0.8752,0.8779,0.8755,0.8559,0.8556,386.8378,386.8378,386.8378,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.8067,0.8810,0.8853,0.8731,0.8533,0.8509,360.1384,360.1384,360.1384,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.9675,1.0315,1.0359,0.8554,0.8340,0.8354,310.9922,310.9922,310.9922,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.0411,1.1020,1.1071,0.8436,0.8228,0.8234,280.7906,280.7906,280.7906,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.1173,1.1754,1.1813,0.8293,0.8096,0.8071,251.6669,251.6669,251.6669,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1480,1.2075,1.2143,0.8167,0.7995,0.7955,229.2079,229.2079,229.2079,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.2843,1.3413,1.3476,0.7882,0.7710,0.7676,196.5542,196.5542,196.5542,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.4597,1.5088,1.5158,0.7606,0.7411,0.7405,164.1656,164.1656,164.1656,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.6391,1.6841,1.6907,0.7319,0.7121,0.7105,135.9733,135.9733,135.9733,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.8538,1.8965,1.9023,0.6964,0.6784,0.6743,108.7500,108.7500,108.7500,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,2.0087,2.0535,2.0574,0.6642,0.6451,0.6419,89.4082,89.4082,89.4082,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.2898,2.3326,2.3351,0.6168,0.6018,0.5992,65.7891,65.7891,65.7891,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.3987,2.4444,2.4459,0.5660,0.5536,0.5511,54.6553,54.6553,54.6553,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.5771,2.6208,2.6225,0.5110,0.5019,0.4991,42.5753,42.5753,42.5753,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.8143,2.8511,2.8536,0.4523,0.4428,0.4414,29.8783,29.8783,29.8783,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.9999,3.0326,3.0364,0.3738,0.3633,0.3606,21.3010,21.3010,21.3010,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.2753,3.3005,3.3070,0.3196,0.3083,0.3027,11.4250,11.4250,11.4250,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.4454,3.4669,3.4749,0.2653,0.2615,0.2564,6.2413,6.2413,6.2413,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.5696,3.5864,3.5937,0.2425,0.2379,0.2372,3.3659,3.3659,3.3659,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6023,3.6189,3.6262,0.1763,0.1677,0.1654,2.6473,2.6473,2.6473,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6307,3.6467,3.6539,0.1763,0.1677,0.1654,2.1327,2.1327,2.1327,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6416,3.6576,3.6644,0.1763,0.1677,0.1654,1.9775,1.9775,1.9775,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6545,3.6704,3.6767,0.1763,0.1677,0.1654,1.8251,1.8251,1.8251,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6943,3.7077,3.7127,0.1763,0.1677,0.1654,1.4733,1.4733,1.4733,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7080,3.7214,3.7261,0.1763,0.1677,0.1654,1.3521,1.3521,1.3521,14.0000,14.0000,14.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7472,3.7585,3.7622,0.1763,0.1677,0.1654,1.0973,1.0973,1.0973,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.7860,3.7957,3.7987,0.1763,0.1677,0.1654,0.8793,0.8793,0.8793,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8478,3.8545,3.8565,0.1763,0.1677,0.1654,0.5882,0.5882,0.5882,14.0000,14.0000,14.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9481,3.9504,3.9510,0.1763,0.1677,0.1654,0.1961,0.1961,0.1961,13.0000,13.0000,13.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9866,3.9871,3.9873,0.1763,0.1677,0.1654,0.0682,0.0682,0.0682,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9967,3.9969,3.9969,0.1763,0.1677,0.1654,0.0351,0.0351,0.0351,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9995,3.9995,3.9995,0.1763,0.1677,0.1654,0.0259,0.0259,0.0259,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1682,0.1654,0.1576,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9998,3.9998,3.9998,0.1763,0.1677,0.1654,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1705,0.1603,0.1593,0.0256,0.0256,0.0256,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9999,3.9999,3.9999,0.1355,0.1311,0.1326,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9998,3.9998,3.9998,0.1837,0.1782,0.1769,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.1686,0.1558,0.1557,0.0242,0.0242,0.0242,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,3.9999,3.9999,3.9999,0.1126,0.1076,0.1111,0.0243,0.0243,0.0243,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,4.0000,0.1306,0.1312,0.1297,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1634,0.1557,0.1497,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1761,0.1674,0.1652,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
