run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.4030,0.4597,0.4575,0.9186,0.9048,0.9055,532.9608,532.9608,532.9608,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.5427,0.5935,0.5913,0.9032,0.8917,0.8911,332.9440,332.9440,332.9440,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.6652,0.7138,0.7090,0.8868,0.8762,0.8766,277.3263,277.3263,277.3263,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.6652,0.7132,0.7102,0.8885,0.8777,0.8780,270.9263,270.9263,270.9263,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.6205,0.6683,0.6689,0.8977,0.8875,0.8865,280.7685,280.7685,280.7685,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.7669,0.8126,0.8098,0.8793,0.8679,0.8702,232.1213,232.1213,232.1213,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.8017,0.8459,0.8439,0.8761,0.8648,0.8669,219.6271,219.6271,219.6271,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.8432,0.8857,0.8844,0.8731,0.8622,0.8633,206.5413,206.5413,206.5413,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.8190,0.8595,0.8616,0.8787,0.8695,0.8678,207.8234,207.8234,207.8234,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.9047,0.9419,0.9445,0.8666,0.8569,0.8566,187.5369,187.5369,187.5369,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.0334,1.0663,1.0699,0.8438,0.8378,0.8350,162.2943,162.2943,162.2943,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.1905,1.2179,1.2248,0.8251,0.8183,0.8167,138.2818,138.2818,138.2818,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.3330,1.3575,1.3643,0.8044,0.7953,0.7952,119.9880,119.9880,119.9880,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.4477,1.4693,1.4760,0.7819,0.7708,0.7734,107.0195,107.0195,107.0195,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.6880,1.7061,1.7128,0.7335,0.7216,0.7230,85.8861,85.8861,85.8861,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.8220,1.8386,1.8463,0.6975,0.6855,0.6874,75.0421,75.0421,75.0421,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.0499,2.0628,2.0717,0.6488,0.6380,0.6403,59.8904,59.8904,59.8904,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.3135,2.3247,2.3372,0.6018,0.5899,0.5886,45.3886,45.3886,45.3886,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.5441,2.5531,2.5673,0.5672,0.5570,0.5546,34.8233,34.8233,34.8233,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.8615,2.8646,2.8788,0.5027,0.4951,0.4973,23.0291,23.0291,23.0291,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.1536,3.1499,3.1644,0.3967,0.3967,0.3971,13.9666,13.9666,13.9666,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4497,3.4429,3.4574,0.2749,0.2782,0.2745,6.3669,6.3669,6.3669,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6329,3.6284,3.6405,0.1705,0.1677,0.1654,2.6073,2.6073,2.6073,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6412,3.6371,3.6499,0.1705,0.1677,0.1654,2.2038,2.2038,2.2038,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6697,3.6664,3.6774,0.1705,0.1677,0.1654,1.8477,1.8477,1.8477,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6732,3.6704,3.6813,0.1705,0.1677,0.1654,1.7869,1.7869,1.7869,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.7074,3.7053,3.7144,0.1705,0.1677,0.1654,1.4738,1.4738,1.4738,15.0000,15.0000,15.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7306,3.7291,3.7371,0.1705,0.1677,0.1654,1.2889,1.2889,1.2889,15.0000,15.0000,15.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7658,3.7648,3.7714,0.1705,0.1677,0.1654,1.0566,1.0566,1.0566,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8079,3.8074,3.8125,0.1705,0.1677,0.1654,0.8188,0.8188,0.8188,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8696,3.8694,3.8727,0.1705,0.1677,0.1654,0.5262,0.5262,0.5262,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9791,3.9791,3.9795,0.1705,0.1677,0.1654,0.0975,0.0975,0.0975,16.0000,16.0000,16.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9908,3.9908,3.9910,0.1705,0.1677,0.1654,0.0564,0.0564,0.0564,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9992,3.9992,3.9992,0.1705,0.1677,0.1654,0.0274,0.0274,0.0274,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9994,3.9994,3.9994,0.1705,0.1677,0.1654,0.0261,0.0261,0.0261,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1585,0.1560,0.1556,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9998,0.1705,0.1677,0.1654,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9999,3.9999,3.9999,0.1635,0.1677,0.1662,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9999,0.1685,0.1662,0.1631,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9999,3.9999,3.9999,0.1701,0.1677,0.1649,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.0991,0.1011,0.0976,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,4.0000,3.9999,3.9999,0.0883,0.0913,0.0889,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.1344,0.1386,0.1384,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1694,0.1668,0.1655,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1685,0.1649,0.1630,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,3.9999,3.9999,3.9999,0.1695,0.1666,0.1643,0.0244,0.0244,0.0244,16.0000,16.0000,16.0000
