run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.6846,0.9876,0.9921,0.8576,0.7877,0.7917,398.9143,398.9143,398.9143,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.8478,1.1206,1.1281,0.8408,0.7763,0.7789,259.7767,259.7767,259.7767,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.0815,1.3241,1.3297,0.8156,0.7537,0.7545,195.9885,195.9885,195.9885,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.0300,1.2789,1.2852,0.8214,0.7592,0.7606,204.3548,204.3548,204.3548,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.8299,1.1106,1.1203,0.8457,0.7802,0.7828,254.9612,254.9612,254.9612,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.1730,1.4088,1.4152,0.8082,0.7471,0.7467,171.6710,171.6710,171.6710,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.1996,1.4326,1.4394,0.8039,0.7450,0.7441,164.7446,164.7446,164.7446,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.1976,1.4311,1.4394,0.8042,0.7456,0.7453,162.0869,162.0869,162.0869,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.0350,1.2897,1.3032,0.8231,0.7626,0.7620,187.6653,187.6653,187.6653,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.0968,1.3454,1.3626,0.8168,0.7574,0.7564,172.3141,172.3141,172.3141,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.2828,1.5113,1.5267,0.7947,0.7363,0.7366,139.9793,139.9793,139.9793,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.4464,1.6610,1.6753,0.7754,0.7204,0.7198,117.7507,117.7507,117.7507,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.6163,1.8185,1.8318,0.7466,0.6977,0.6988,99.0630,99.0630,99.0630,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.6857,1.8829,1.8967,0.7255,0.6798,0.6793,90.8420,90.8420,90.8420,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.9547,2.1349,2.1474,0.6796,0.6426,0.6458,69.2584,69.2584,69.2584,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.9819,2.1667,2.1796,0.6576,0.6213,0.6229,66.0812,66.0812,66.0812,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.1847,2.3630,2.3747,0.6073,0.5601,0.5649,52.6655,52.6655,52.6655,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.4383,2.6011,2.6115,0.5646,0.5107,0.5121,39.1402,39.1402,39.1402,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.5844,2.7328,2.7423,0.5380,0.4883,0.4918,32.4837,32.4837,32.4837,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.9181,3.0288,3.0382,0.4580,0.4232,0.4229,20.2804,20.2804,20.2804,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.1745,3.2545,3.2639,0.3578,0.3461,0.3443,12.5252,12.5252,12.5252,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4203,3.4744,3.4841,0.2821,0.2856,0.2833,6.3078,6.3078,6.3078,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5840,3.6217,3.6302,0.1636,0.1682,0.1663,2.9171,2.9171,2.9171,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6226,3.6566,3.6645,0.1631,0.1677,0.1654,2.2009,2.2009,2.2009,15.0000,15.0000,15.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6306,3.6627,3.6702,0.1631,0.1677,0.1654,2.0761,2.0761,2.0761,14.0000,14.0000,14.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6447,3.6752,3.6820,0.1631,0.1677,0.1654,1.9078,1.9078,1.9078,15.0000,15.0000,15.0000
