alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.01631677785042834,768,0.02,16,R1_d80_10_bert,,2.365675137734817,2.486169060327263,2.4910484192147644,0.5607365607365608,0.5127825565113022,0.5186713678980688,48.09735870361328,48.09735870361328,48.09735870361328
