run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.7695,0.8852,0.8624,0.8405,0.8136,0.8209,384.9636,384.9636,384.9636,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.9093,1.0151,0.9946,0.8258,0.7984,0.8053,268.5760,268.5760,268.5760,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.1367,1.2339,1.2147,0.7939,0.7690,0.7753,202.8852,202.8852,202.8852,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.1000,1.1972,1.1790,0.8004,0.7760,0.7818,206.4276,206.4276,206.4276,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.9058,1.0082,0.9911,0.8286,0.8026,0.8092,255.3433,255.3433,255.3433,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.2467,1.3373,1.3217,0.7842,0.7591,0.7657,171.2716,171.2716,171.2716,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.2742,1.3634,1.3485,0.7800,0.7548,0.7620,163.9734,163.9734,163.9734,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.2719,1.3602,1.3461,0.7811,0.7565,0.7637,161.4150,161.4150,161.4150,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1094,1.1993,1.1865,0.8047,0.7828,0.7870,187.5521,187.5521,187.5521,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.1711,1.2577,1.2461,0.7945,0.7734,0.7776,172.5521,172.5521,172.5521,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.3587,1.4392,1.4289,0.7649,0.7440,0.7494,139.7297,139.7297,139.7297,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.5262,1.6005,1.5923,0.7403,0.7212,0.7248,116.6732,116.6732,116.6732,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.7046,1.7725,1.7672,0.7149,0.6959,0.7002,96.3111,96.3111,96.3111,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.7692,1.8350,1.8314,0.7029,0.6837,0.6862,88.6179,88.6179,88.6179,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.0405,2.1017,2.0990,0.6636,0.6467,0.6506,66.8358,66.8358,66.8358,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.0633,2.1258,2.1230,0.6552,0.6363,0.6414,64.1009,64.1009,64.1009,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.2285,2.2893,2.2875,0.6232,0.6085,0.6138,53.0825,53.0825,53.0825,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.5081,2.5648,2.5649,0.5578,0.5397,0.5468,38.1535,38.1535,38.1535,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.6977,2.7490,2.7511,0.4885,0.4641,0.4680,29.5987,29.5987,29.5987,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.0000,3.0365,3.0411,0.4256,0.4032,0.4076,18.4823,18.4823,18.4823,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2257,3.2530,3.2596,0.3414,0.3263,0.3275,11.6165,11.6165,11.6165,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4716,3.4915,3.4999,0.2762,0.2719,0.2686,5.3875,5.3875,5.3875,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6069,3.6232,3.6306,0.1826,0.1739,0.1735,2.7276,2.7276,2.7276,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6268,3.6435,3.6509,0.1763,0.1677,0.1654,2.1820,2.1820,2.1820,15.0000,15.0000,15.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6431,3.6593,3.6663,0.1763,0.1677,0.1654,1.9637,1.9637,1.9637,13.0000,13.0000,13.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6538,3.6697,3.6762,0.1763,0.1677,0.1654,1.8330,1.8330,1.8330,15.0000,15.0000,15.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6719,3.6873,3.6933,0.1763,0.1677,0.1654,1.6522,1.6522,1.6522,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7077,3.7212,3.7262,0.1763,0.1677,0.1654,1.3619,1.3619,1.3619,15.0000,15.0000,15.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7472,3.7586,3.7627,0.1763,0.1677,0.1654,1.1037,1.1037,1.1037,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.7876,3.7972,3.8006,0.1763,0.1677,0.1654,0.8774,0.8774,0.8774,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8494,3.8560,3.8583,0.1763,0.1677,0.1654,0.5888,0.5888,0.5888,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9510,3.9531,3.9538,0.1763,0.1677,0.1654,0.1872,0.1872,0.1872,12.0000,12.0000,12.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9877,3.9881,3.9883,0.1763,0.1677,0.1654,0.0659,0.0659,0.0659,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9973,3.9974,3.9975,0.1763,0.1677,0.1654,0.0331,0.0331,0.0331,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9995,3.9995,3.9995,0.1763,0.1677,0.1654,0.0262,0.0262,0.0262,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1748,0.1719,0.1706,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9998,3.9998,3.9998,0.1763,0.1677,0.1654,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
