alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.577676348436136,768,0.35000000000000003,16,R1_d80_10_bert,,3.999682767758711,3.999711842221197,3.9997143764719003,0.16617166617166618,0.16915383076615323,0.16852311883965063,0.02503032796084881,0.02503032796084881,0.02503032796084881
