alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.0020692638561704995,768,0.5,16,R1_d80_10_bert,,1.3888316417186524,1.5555688358588466,1.5547877494909985,0.7682283932283932,0.7213042608521705,0.7255789726740924,163.13487243652344,163.13487243652344,163.13487243652344
