run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3084,0.3583,0.3594,0.9373,0.9263,0.9254,592.6475,592.6475,592.6475,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.4492,0.4942,0.4958,0.9224,0.9137,0.9113,353.7072,353.7072,353.7072,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.5098,0.5536,0.5539,0.9142,0.9047,0.9025,318.0608,318.0608,318.0608,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.5202,0.5637,0.5650,0.9140,0.9051,0.9021,305.9495,305.9495,305.9495,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.5285,0.5713,0.5746,0.9165,0.9087,0.9047,295.8974,295.8974,295.8974,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.6177,0.6591,0.6602,0.9058,0.8973,0.8945,260.6846,260.6846,260.6846,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6741,0.7140,0.7151,0.9016,0.8925,0.8914,240.4952,240.4952,240.4952,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.7070,0.7454,0.7470,0.8992,0.8897,0.8893,227.4040,227.4040,227.4040,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.7496,0.7856,0.7889,0.8975,0.8892,0.8862,214.1558,214.1558,214.1558,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.8283,0.8612,0.8652,0.8869,0.8791,0.8754,194.5058,194.5058,194.5058,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9419,0.9706,0.9753,0.8657,0.8590,0.8568,171.3497,171.3497,171.3497,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.0971,1.1190,1.1268,0.8457,0.8400,0.8373,147.0688,147.0688,147.0688,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2308,1.2488,1.2579,0.8250,0.8181,0.8178,128.3515,128.3515,128.3515,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.3842,1.4001,1.4085,0.7951,0.7861,0.7854,111.2095,111.2095,111.2095,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.5930,1.6068,1.6145,0.7487,0.7373,0.7396,91.6820,91.6820,91.6820,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.7703,1.7829,1.7906,0.7094,0.6993,0.7008,77.4420,77.4420,77.4420,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.0046,2.0146,2.0211,0.6698,0.6603,0.6601,61.7914,61.7914,61.7914,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.2580,2.2666,2.2755,0.6152,0.6052,0.6015,47.7285,47.7285,47.7285,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.5214,2.5274,2.5373,0.5764,0.5657,0.5649,35.7412,35.7412,35.7412,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.8423,2.8436,2.8547,0.5038,0.4964,0.4975,23.7888,23.7888,23.7888,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.1398,3.1366,3.1500,0.3695,0.3654,0.3655,14.2274,14.2274,14.2274,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4374,3.4315,3.4443,0.2816,0.2836,0.2808,6.6415,6.6415,6.6415,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6168,3.6130,3.6246,0.1722,0.1678,0.1654,2.7256,2.7256,2.7256,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6505,3.6474,3.6585,0.1722,0.1677,0.1654,2.0515,2.0515,2.0515,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6596,3.6572,3.6677,0.1722,0.1677,0.1654,1.9161,1.9161,1.9161,16.0000,16.0000,16.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6689,3.6671,3.6770,0.1722,0.1677,0.1654,1.7975,1.7975,1.7975,15.0000,15.0000,15.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6937,3.6924,3.7012,0.1722,0.1677,0.1654,1.5556,1.5556,1.5556,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7312,3.7303,3.7374,0.1722,0.1677,0.1654,1.2674,1.2674,1.2674,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7612,3.7608,3.7668,0.1722,0.1677,0.1654,1.0682,1.0682,1.0682,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8026,3.8026,3.8073,0.1722,0.1677,0.1654,0.8340,0.8340,0.8340,15.0000,15.0000,15.0000
