run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3767,0.5957,0.6015,0.9302,0.8780,0.8771,594.9916,594.9916,594.9916,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.5333,0.7306,0.7435,0.9142,0.8658,0.8646,376.9727,376.9727,376.9727,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.6663,0.8456,0.8571,0.8975,0.8497,0.8479,314.9210,314.9210,314.9210,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.6592,0.8404,0.8529,0.8996,0.8523,0.8490,312.2566,312.2566,312.2566,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.6182,0.8069,0.8217,0.9083,0.8607,0.8560,321.5597,321.5597,321.5597,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.7935,0.9622,0.9755,0.8861,0.8383,0.8342,260.8369,260.8369,260.8369,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.8520,1.0164,1.0307,0.8802,0.8323,0.8287,241.4121,241.4121,241.4121,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.8937,1.0552,1.0710,0.8754,0.8282,0.8231,227.0286,227.0286,227.0286,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.9000,1.0632,1.0834,0.8737,0.8294,0.8237,221.2832,221.2832,221.2832,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.9999,1.1545,1.1745,0.8620,0.8208,0.8142,197.2196,197.2196,197.2196,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.1418,1.2858,1.3047,0.8456,0.8035,0.7984,169.5949,169.5949,169.5949,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.3108,1.4440,1.4611,0.8162,0.7758,0.7720,143.5376,143.5376,143.5376,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.4882,1.6128,1.6285,0.7827,0.7455,0.7414,120.3945,120.3945,120.3945,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.6249,1.7456,1.7598,0.7519,0.7198,0.7174,105.0160,105.0160,105.0160,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.8841,1.9989,2.0101,0.6984,0.6701,0.6668,81.4221,81.4221,81.4221,16.0000,16.0000,16.0000
