run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3783,0.4940,0.4888,0.9259,0.9004,0.9015,635.8008,635.8008,635.8008,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.5469,0.6390,0.6365,0.9078,0.8849,0.8860,387.2196,387.2196,387.2196,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.6691,0.7531,0.7485,0.8928,0.8685,0.8719,325.5529,325.5529,325.5529,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.6760,0.7594,0.7557,0.8937,0.8706,0.8726,316.5369,316.5369,316.5369,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.6358,0.7224,0.7210,0.9024,0.8796,0.8802,325.5914,325.5914,325.5914,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.7947,0.8718,0.8678,0.8832,0.8589,0.8599,267.5526,267.5526,267.5526,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.8549,0.9289,0.9249,0.8776,0.8529,0.8533,247.1136,247.1136,247.1136,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.9001,0.9714,0.9680,0.8730,0.8482,0.8486,231.8501,231.8501,231.8501,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.8972,0.9683,0.9669,0.8721,0.8499,0.8498,228.2122,228.2122,228.2122,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.0207,1.0843,1.0833,0.8503,0.8296,0.8288,199.4357,199.4357,199.4357,16.0000,16.0000,16.0000
