run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.8557,0.9153,0.9111,0.8278,0.8126,0.8114,426.9910,426.9910,426.9910,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,1.0870,1.1302,1.1352,0.8020,0.7867,0.7867,265.9657,265.9657,265.9657,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.3938,1.4235,1.4339,0.7605,0.7486,0.7432,189.3331,189.3331,189.3331,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.3481,1.3790,1.3886,0.7700,0.7578,0.7523,194.2419,194.2419,194.2419,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,1.0315,1.0774,1.0816,0.8133,0.7996,0.7971,271.0393,271.0393,271.0393,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.5167,1.5410,1.5519,0.7467,0.7355,0.7295,160.0184,160.0184,160.0184,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.5471,1.5697,1.5808,0.7418,0.7320,0.7248,152.8897,152.8897,152.8897,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.5355,1.5575,1.5685,0.7429,0.7343,0.7269,151.5416,151.5416,151.5416,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.2679,1.2991,1.3062,0.7804,0.7714,0.7653,194.1157,194.1157,194.1157,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.3385,1.3645,1.3735,0.7691,0.7616,0.7543,176.6413,176.6413,176.6413,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.5874,1.6018,1.6160,0.7331,0.7287,0.7184,133.9803,133.9803,133.9803,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.7937,1.8015,1.8159,0.6943,0.6903,0.6817,107.2006,107.2006,107.2006,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.9709,1.9747,1.9884,0.6588,0.6534,0.6489,87.8810,87.8810,87.8810,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,2.0379,2.0410,2.0533,0.6441,0.6375,0.6329,80.4684,80.4684,80.4684,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.3227,2.3225,2.3341,0.6018,0.5917,0.5859,57.8797,57.8797,57.8797,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.3240,2.3289,2.3392,0.5936,0.5820,0.5775,56.5197,56.5197,56.5197,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.4921,2.4954,2.5066,0.5572,0.5423,0.5374,45.4916,45.4916,45.4916,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.7557,2.7546,2.7680,0.5046,0.4935,0.4863,31.3875,31.3875,31.3875,16.0000,16.0000,16.0000
