alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.028656376350145975,768,0.3,16,R1_d80_10_bert,,3.085904240006327,3.157426741190447,3.1687651481448063,0.4009132759132759,0.37435487097419484,0.3717044634986778,15.258172035217285,15.258172035217285,15.258172035217285
