run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.6065,0.7165,0.7009,0.8787,0.8544,0.8574,494.3875,494.3875,494.3875,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.8049,0.8944,0.8783,0.8555,0.8322,0.8378,310.4448,310.4448,310.4448,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.0315,1.1085,1.0927,0.8247,0.8030,0.8080,234.9999,234.9999,234.9999,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.0042,1.0807,1.0660,0.8311,0.8087,0.8128,237.1301,237.1301,237.1301,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.8227,0.9076,0.8954,0.8583,0.8372,0.8413,287.0615,287.0615,287.0615,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.1496,1.2185,1.2051,0.8130,0.7926,0.7956,196.9317,196.9317,196.9317,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.1872,1.2539,1.2410,0.8091,0.7885,0.7918,186.7044,186.7044,186.7044,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.1984,1.2640,1.2515,0.8079,0.7871,0.7912,181.3682,181.3682,181.3682,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.0633,1.1336,1.1220,0.8287,0.8094,0.8112,204.1547,204.1547,204.1547,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.1420,1.2078,1.1972,0.8131,0.7938,0.7960,184.8331,184.8331,184.8331,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.3566,1.4122,1.4027,0.7775,0.7598,0.7631,146.5720,146.5720,146.5720,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.5221,1.5691,1.5627,0.7457,0.7298,0.7319,122.3459,122.3459,122.3459,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.6985,1.7401,1.7354,0.7118,0.6956,0.6969,101.5211,101.5211,101.5211,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.7902,1.8314,1.8272,0.6932,0.6775,0.6783,91.1889,91.1889,91.1889,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.0554,2.0953,2.0909,0.6623,0.6431,0.6465,68.6623,68.6623,68.6623,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.1052,2.1466,2.1418,0.6540,0.6359,0.6364,64.4093,64.4093,64.4093,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.2967,2.3361,2.3314,0.6041,0.5842,0.5900,51.7369,51.7369,51.7369,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.5738,2.6073,2.6044,0.5439,0.5272,0.5326,36.7530,36.7530,36.7530,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.8023,2.8293,2.8305,0.4618,0.4478,0.4492,26.3268,26.3268,26.3268,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.0961,3.1151,3.1234,0.3734,0.3597,0.3558,15.4471,15.4471,15.4471,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2424,3.2601,3.2707,0.3255,0.3174,0.3166,10.7391,10.7391,10.7391,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4301,3.4502,3.4605,0.2698,0.2622,0.2595,5.9911,5.9911,5.9911,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5271,3.5466,3.5558,0.2278,0.2156,0.2137,3.9178,3.9178,3.9178,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6236,3.6397,3.6472,0.1754,0.1677,0.1654,2.2431,2.2431,2.2431,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6475,3.6626,3.6694,0.1754,0.1677,0.1654,1.9149,1.9149,1.9149,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6622,3.6769,3.6831,0.1754,0.1677,0.1654,1.7458,1.7458,1.7458,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6746,3.6890,3.6949,0.1754,0.1677,0.1654,1.6191,1.6191,1.6191,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7178,3.7304,3.7349,0.1754,0.1677,0.1654,1.2828,1.2828,1.2828,15.0000,15.0000,15.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7462,3.7576,3.7615,0.1754,0.1677,0.1654,1.0961,1.0961,1.0961,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.7811,3.7910,3.7943,0.1754,0.1677,0.1654,0.8987,0.8987,0.8987,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8412,3.8483,3.8505,0.1754,0.1677,0.1654,0.6127,0.6127,0.6127,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9283,3.9315,3.9324,0.1754,0.1677,0.1654,0.2682,0.2682,0.2682,14.0000,14.0000,14.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9862,3.9868,3.9870,0.1754,0.1677,0.1654,0.0692,0.0692,0.0692,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9972,3.9973,3.9973,0.1754,0.1677,0.1654,0.0331,0.0331,0.0331,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9994,3.9994,3.9994,0.1754,0.1677,0.1654,0.0260,0.0260,0.0260,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1779,0.1698,0.1674,0.0257,0.0257,0.0257,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9998,0.1754,0.1677,0.1654,0.0254,0.0254,0.0254,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1669,0.1610,0.1553,0.0253,0.0253,0.0253,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9998,0.1901,0.1849,0.1889,0.0253,0.0253,0.0253,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9999,3.9999,3.9999,0.1754,0.1677,0.1654,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
