run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.7290,0.9207,0.9012,0.8492,0.8034,0.8092,390.1946,390.1946,390.1946,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.8857,1.0598,1.0468,0.8329,0.7888,0.7935,260.1823,260.1823,260.1823,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.1043,1.2625,1.2507,0.8057,0.7632,0.7693,199.2079,199.2079,199.2079,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.0740,1.2345,1.2232,0.8111,0.7673,0.7743,202.3793,202.3793,202.3793,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.8660,1.0446,1.0338,0.8391,0.7939,0.7993,255.2397,255.2397,255.2397,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.2052,1.3578,1.3483,0.7954,0.7544,0.7600,172.1783,172.1783,172.1783,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.2341,1.3848,1.3764,0.7926,0.7516,0.7568,164.8720,164.8720,164.8720,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.2274,1.3785,1.3713,0.7927,0.7520,0.7576,163.1080,163.1080,163.1080,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.0666,1.2271,1.2219,0.8180,0.7743,0.7773,188.9347,188.9347,188.9347,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.1363,1.2911,1.2890,0.8072,0.7658,0.7687,172.5376,172.5376,172.5376,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.3349,1.4761,1.4772,0.7789,0.7397,0.7449,138.4168,138.4168,138.4168,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.4833,1.6140,1.6173,0.7595,0.7243,0.7246,117.5488,117.5488,117.5488,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.6563,1.7785,1.7820,0.7317,0.6998,0.7026,98.2371,98.2371,98.2371,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.7282,1.8472,1.8516,0.7158,0.6869,0.6878,89.9789,89.9789,89.9789,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.9926,2.1021,2.1060,0.6724,0.6491,0.6517,68.6258,68.6258,68.6258,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.0216,2.1324,2.1365,0.6555,0.6316,0.6374,65.4018,65.4018,65.4018,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.2119,2.3200,2.3240,0.6185,0.5922,0.6008,52.8253,52.8253,52.8253,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.4668,2.5695,2.5741,0.5549,0.5177,0.5244,39.0341,39.0341,39.0341,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.6408,2.7329,2.7376,0.5232,0.4867,0.4930,31.2826,31.2826,31.2826,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.9605,3.0252,3.0310,0.4371,0.4154,0.4182,19.5378,19.5378,19.5378,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.1999,3.2454,3.2526,0.3413,0.3341,0.3318,12.2382,12.2382,12.2382,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4568,3.4865,3.4948,0.2656,0.2726,0.2685,5.7661,5.7661,5.7661,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5888,3.6099,3.6179,0.1663,0.1679,0.1655,2.9430,2.9430,2.9430,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6349,3.6537,3.6609,0.1661,0.1677,0.1654,2.1374,2.1374,2.1374,14.0000,14.0000,14.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6413,3.6593,3.6661,0.1661,0.1677,0.1654,2.0327,2.0327,2.0327,13.0000,13.0000,13.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6558,3.6733,3.6794,0.1661,0.1677,0.1654,1.8602,1.8602,1.8602,15.0000,15.0000,15.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6748,3.6907,3.6962,0.1661,0.1677,0.1654,1.6692,1.6692,1.6692,15.0000,15.0000,15.0000
