alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.2726269331663144,768,0.18,16,R1_d80_10_bert,,3.9177290108779577,3.923946844870912,3.924895862325929,0.16309028809028808,0.16771354270854172,0.16535780110585785,0.3053891360759735,0.3053891360759735,0.3053891360759735
