run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.4488,0.5126,0.5150,0.9127,0.8995,0.8972,949.5439,949.5439,949.5439,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.6830,0.7319,0.7379,0.8870,0.8765,0.8735,464.1351,464.1351,464.1351,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.7805,0.8244,0.8311,0.8759,0.8653,0.8634,415.8303,415.8303,415.8303,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.8136,0.8557,0.8635,0.8730,0.8625,0.8596,384.6501,384.6501,384.6501,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.8133,0.8569,0.8661,0.8710,0.8589,0.8562,359.9629,359.9629,359.9629,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.9717,1.0075,1.0169,0.8526,0.8402,0.8384,311.2814,311.2814,311.2814,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.0467,1.0788,1.0893,0.8423,0.8308,0.8283,280.4981,280.4981,280.4981,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.1277,1.1565,1.1682,0.8278,0.8178,0.8148,250.2787,250.2787,250.2787,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1630,1.1916,1.2042,0.8143,0.8060,0.8016,227.5235,227.5235,227.5235,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.2859,1.3098,1.3235,0.7909,0.7831,0.7805,197.1860,197.1860,197.1860,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.4576,1.4754,1.4888,0.7646,0.7542,0.7525,165.6084,165.6084,165.6084,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.6469,1.6602,1.6728,0.7327,0.7223,0.7189,136.5810,136.5810,136.5810,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.8447,1.8549,1.8667,0.6950,0.6847,0.6794,110.9613,110.9613,110.9613,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,2.0008,2.0102,2.0208,0.6597,0.6491,0.6450,91.4889,91.4889,91.4889,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.2914,2.2966,2.3069,0.6076,0.5984,0.5926,66.9576,66.9576,66.9576,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.4079,2.4148,2.4245,0.5579,0.5518,0.5466,55.3155,55.3155,55.3155,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.5960,2.6014,2.6114,0.5083,0.5032,0.4988,42.5917,42.5917,42.5917,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.8376,2.8390,2.8496,0.4613,0.4570,0.4545,29.6266,29.6266,29.6266,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,3.0180,3.0173,3.0282,0.3944,0.3924,0.3914,21.2943,21.2943,21.2943,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.2969,3.2938,3.3056,0.3067,0.3065,0.3015,11.2464,11.2464,11.2464,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.4701,3.4666,3.4797,0.2560,0.2585,0.2547,5.9115,5.9115,5.9115,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.5848,3.5814,3.5934,0.2324,0.2331,0.2309,3.3051,3.3051,3.3051,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6173,3.6144,3.6263,0.1722,0.1677,0.1654,2.6029,2.6029,2.6029,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6468,3.6443,3.6559,0.1722,0.1677,0.1654,2.0802,2.0802,2.0802,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6562,3.6545,3.6653,0.1722,0.1677,0.1654,1.9463,1.9463,1.9463,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6698,3.6686,3.6786,0.1722,0.1677,0.1654,1.7837,1.7837,1.7837,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6994,3.6988,3.7074,0.1722,0.1677,0.1654,1.5027,1.5027,1.5027,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7230,3.7228,3.7303,0.1722,0.1677,0.1654,1.3121,1.3121,1.3121,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7613,3.7615,3.7674,0.1722,0.1677,0.1654,1.0599,1.0599,1.0599,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8009,3.8014,3.8060,0.1722,0.1677,0.1654,0.8381,0.8381,0.8381,16.0000,16.0000,16.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8639,3.8645,3.8674,0.1722,0.1677,0.1654,0.5392,0.5392,0.5392,16.0000,16.0000,16.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9547,3.9550,3.9559,0.1722,0.1677,0.1654,0.1765,0.1765,0.1765,13.0000,13.0000,13.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9890,3.9891,3.9893,0.1722,0.1677,0.1654,0.0614,0.0614,0.0614,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9982,3.9982,3.9982,0.1722,0.1677,0.1654,0.0300,0.0300,0.0300,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9993,3.9993,3.9994,0.1722,0.1677,0.1654,0.0264,0.0264,0.0264,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9998,3.9998,3.9998,0.1404,0.1347,0.1295,0.0255,0.0255,0.0255,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9997,0.1722,0.1677,0.1654,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1964,0.1940,0.1884,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9998,0.1722,0.1674,0.1658,0.0255,0.0255,0.0255,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9999,3.9999,3.9999,0.1800,0.1768,0.1753,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.1758,0.1752,0.1741,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,3.9999,3.9999,3.9999,0.1051,0.0994,0.0986,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.1116,0.1093,0.1089,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1473,0.1464,0.1435,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1714,0.1666,0.1640,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,3.9999,3.9999,3.9999,0.1577,0.1533,0.1514,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,4.0000,4.0000,4.0000,0.0701,0.0772,0.0841,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,4.0000,4.0000,0.0494,0.0507,0.0493,0.0253,0.0253,0.0253,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,4.0000,4.0000,4.0000,0.0741,0.0741,0.0735,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,4.0000,4.0000,4.0000,0.0672,0.0641,0.0666,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
