run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.2694,0.3807,0.3816,0.9458,0.9226,0.9203,606.9272,606.9272,606.9272,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.4180,0.5153,0.5156,0.9283,0.9095,0.9060,356.1866,356.1866,356.1866,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.4748,0.5695,0.5686,0.9206,0.9022,0.8993,322.2685,322.2685,322.2685,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.4918,0.5860,0.5859,0.9205,0.9019,0.8990,307.7932,307.7932,307.7932,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.4958,0.5894,0.5908,0.9233,0.9045,0.9010,299.4158,299.4158,299.4158,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.5860,0.6780,0.6764,0.9102,0.8911,0.8899,263.3492,263.3492,263.3492,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6426,0.7331,0.7310,0.9064,0.8865,0.8862,242.2319,242.2319,242.2319,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.6821,0.7718,0.7698,0.9032,0.8830,0.8830,227.4865,227.4865,227.4865,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.7251,0.8130,0.8122,0.9022,0.8830,0.8812,214.0686,214.0686,214.0686,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.8031,0.8894,0.8883,0.8929,0.8735,0.8709,194.5987,194.5987,194.5987,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9133,0.9971,0.9954,0.8731,0.8535,0.8524,172.1420,172.1420,172.1420,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.0546,1.1342,1.1325,0.8495,0.8300,0.8292,149.3205,149.3205,149.3205,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2059,1.2799,1.2796,0.8209,0.8026,0.8000,128.7557,128.7557,128.7557,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.3755,1.4438,1.4455,0.7911,0.7709,0.7691,109.8181,109.8181,109.8181,16.0000,16.0000,16.0000
