alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.003634149117781824,768,0.05,16,R1_d80_10_bert,,1.1735182290690427,1.3669855744677988,1.3687262376041232,0.8007870507870508,0.7490298059611923,0.7508614472313486,191.64743041992188,191.64743041992188,191.64743041992188
