alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.8408964152537145,768,0.41000000000000003,16,R1_d80_10_bert,,3.999802747748533,3.9998150658097167,3.999818349173077,0.17422779922779924,0.17535507101420283,0.17329112909688277,0.024974413216114044,0.024974413216114044,0.024974413216114044
