run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.4333,0.5171,0.5193,0.9156,0.8977,0.8958,972.1114,972.1114,972.1114,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.6659,0.7300,0.7336,0.8901,0.8753,0.8731,474.2711,474.2711,474.2711,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.7873,0.8439,0.8476,0.8762,0.8607,0.8606,412.7180,412.7180,412.7180,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.8063,0.8613,0.8661,0.8742,0.8589,0.8583,388.2475,388.2475,388.2475,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.8026,0.8587,0.8649,0.8727,0.8571,0.8551,364.5023,364.5023,364.5023,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.9747,1.0213,1.0275,0.8529,0.8360,0.8375,310.9565,310.9565,310.9565,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.0391,1.0827,1.0896,0.8427,0.8270,0.8255,283.2059,283.2059,283.2059,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.1239,1.1632,1.1713,0.8292,0.8160,0.8126,251.7831,251.7831,251.7831,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1605,1.1999,1.2087,0.8153,0.8032,0.7989,228.6355,228.6355,228.6355,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.2858,1.3208,1.3301,0.7886,0.7770,0.7729,197.6794,197.6794,197.6794,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.4588,1.4866,1.4966,0.7625,0.7476,0.7462,165.4332,165.4332,165.4332,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.6537,1.6781,1.6870,0.7306,0.7158,0.7142,135.6670,135.6670,135.6670,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.8513,1.8738,1.8817,0.6957,0.6821,0.6777,110.0549,110.0549,110.0549,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,2.0103,2.0332,2.0393,0.6613,0.6466,0.6421,90.3180,90.3180,90.3180,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.2939,2.3143,2.3194,0.6141,0.6028,0.6008,66.3759,66.3759,66.3759,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.4085,2.4311,2.4356,0.5602,0.5525,0.5494,54.8276,54.8276,54.8276,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.5895,2.6107,2.6154,0.5062,0.5021,0.4988,42.5382,42.5382,42.5382,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.8438,2.8599,2.8653,0.4551,0.4494,0.4472,29.0868,29.0868,29.0868,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,3.0125,3.0260,3.0324,0.3820,0.3784,0.3779,21.1804,21.1804,21.1804,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.2855,3.2955,3.3039,0.3133,0.3065,0.3001,11.3491,11.3491,11.3491,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.4593,3.4675,3.4773,0.2619,0.2604,0.2557,6.0268,6.0268,6.0268,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.5774,3.5835,3.5925,0.2394,0.2369,0.2356,3.3239,3.3239,3.3239,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6094,3.6160,3.6250,0.1748,0.1677,0.1654,2.6250,2.6250,2.6250,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6393,3.6457,3.6545,0.1748,0.1677,0.1654,2.0967,2.0967,2.0967,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6489,3.6558,3.6641,0.1748,0.1677,0.1654,1.9602,1.9602,1.9602,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6623,3.6692,3.6769,0.1748,0.1677,0.1654,1.7989,1.7989,1.7989,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6921,3.6985,3.7049,0.1748,0.1677,0.1654,1.5186,1.5186,1.5186,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7154,3.7216,3.7273,0.1748,0.1677,0.1654,1.3305,1.3305,1.3305,14.0000,14.0000,14.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7539,3.7596,3.7641,0.1748,0.1677,0.1654,1.0781,1.0781,1.0781,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.7930,3.7980,3.8016,0.1748,0.1677,0.1654,0.8591,0.8591,0.8591,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8564,3.8599,3.8622,0.1748,0.1677,0.1654,0.5587,0.5587,0.5587,12.0000,12.0000,12.0000
