alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.03457404790277603,768,0.24,16,R1_d80_10_bert,,3.236685123435106,3.294739720696901,3.3069056256935663,0.3545069795069795,0.34382876575315063,0.33796778588027887,10.655773162841797,10.655773162841797,10.655773162841797
