run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3989,0.5440,0.5442,0.9244,0.8924,0.8909,972.4435,972.4435,972.4435,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.6379,0.7525,0.7548,0.8981,0.8687,0.8686,471.9218,471.9218,471.9218,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.7413,0.8467,0.8484,0.8851,0.8565,0.8573,421.3539,421.3539,421.3539,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.7759,0.8799,0.8821,0.8810,0.8529,0.8527,388.9943,388.9943,388.9943,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.7898,0.8961,0.8994,0.8781,0.8501,0.8489,358.1554,358.1554,358.1554,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.9478,1.0419,1.0451,0.8609,0.8309,0.8315,310.1128,310.1128,310.1128,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.0121,1.1036,1.1075,0.8498,0.8206,0.8207,282.3796,282.3796,282.3796,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.1074,1.1950,1.1995,0.8355,0.8083,0.8066,248.9518,248.9518,248.9518,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1330,1.2247,1.2291,0.8217,0.7946,0.7936,228.0419,228.0419,228.0419,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.2520,1.3405,1.3449,0.7969,0.7710,0.7681,198.4580,198.4580,198.4580,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.4268,1.5062,1.5107,0.7683,0.7433,0.7422,166.3050,166.3050,166.3050,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.6064,1.6780,1.6823,0.7400,0.7152,0.7141,138.0130,138.0130,138.0130,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.8220,1.8877,1.8911,0.7068,0.6826,0.6789,110.6518,110.6518,110.6518,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.9801,2.0445,2.0461,0.6740,0.6496,0.6466,90.9154,90.9154,90.9154,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.2615,2.3198,2.3203,0.6348,0.6144,0.6124,67.2376,67.2376,67.2376,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.3730,2.4327,2.4319,0.5798,0.5627,0.5617,55.8829,55.8829,55.8829,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.5562,2.6102,2.6095,0.5224,0.5101,0.5095,43.4984,43.4984,43.4984,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.7955,2.8388,2.8389,0.4619,0.4525,0.4513,30.6870,30.6870,30.6870,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.9804,3.0148,3.0163,0.3886,0.3784,0.3785,22.1172,22.1172,22.1172,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.2621,3.2849,3.2897,0.3146,0.3075,0.3024,11.9741,11.9741,11.9741,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.4454,3.4611,3.4684,0.2606,0.2611,0.2566,6.4057,6.4057,6.4057,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.5765,3.5883,3.5951,0.2348,0.2339,0.2326,3.3374,3.3374,3.3374,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6078,3.6196,3.6266,0.1730,0.1677,0.1654,2.6340,2.6340,2.6340,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6374,3.6489,3.6556,0.1730,0.1677,0.1654,2.1129,2.1129,2.1129,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6473,3.6585,3.6648,0.1730,0.1677,0.1654,1.9705,1.9705,1.9705,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6616,3.6725,3.6783,0.1730,0.1677,0.1654,1.8004,1.8004,1.8004,16.0000,16.0000,16.0000
