alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.0009765625,768,0.27,16,R1_d80_10_bert,,0.9941119780376186,1.211169196071804,1.203436168992698,0.8186070686070686,0.7664332866573315,0.767890055292892,262.0873718261719,262.0873718261719,262.0873718261719
