run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.2521,0.4812,0.4868,0.9529,0.9000,0.8975,583.7264,583.7264,583.7264,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.3872,0.6024,0.6129,0.9371,0.8905,0.8864,350.0623,350.0623,350.0623,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.4801,0.6852,0.6950,0.9243,0.8811,0.8766,302.2571,302.2571,302.2571,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.4847,0.6915,0.7020,0.9256,0.8815,0.8763,294.8955,294.8955,294.8955,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.4621,0.6740,0.6862,0.9323,0.8861,0.8819,297.0894,297.0894,297.0894,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.5650,0.7670,0.7781,0.9182,0.8738,0.8684,258.2392,258.2392,258.2392,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6195,0.8196,0.8317,0.9126,0.8691,0.8631,238.5713,238.5713,238.5713,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.6759,0.8743,0.8875,0.9073,0.8643,0.8579,220.7817,220.7817,220.7817,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.6925,0.8920,0.9091,0.9069,0.8637,0.8562,212.6582,212.6582,212.6582,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.7872,0.9813,1.0028,0.8972,0.8549,0.8488,190.0516,190.0516,190.0516,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9046,1.0918,1.1123,0.8821,0.8416,0.8364,167.1429,167.1429,167.1429,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.0239,1.2047,1.2241,0.8692,0.8299,0.8250,147.5526,147.5526,147.5526,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.1843,1.3587,1.3761,0.8463,0.8111,0.8056,126.8956,126.8956,126.8956,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.3181,1.4877,1.5044,0.8165,0.7819,0.7764,111.4172,111.4172,111.4172,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.5289,1.6935,1.7089,0.7798,0.7482,0.7445,91.7658,91.7658,91.7658,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.7076,1.8676,1.8818,0.7315,0.7072,0.7053,77.5205,77.5205,77.5205,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,1.9510,2.1088,2.1198,0.6760,0.6524,0.6518,61.2964,61.2964,61.2964,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.2057,2.3650,2.3732,0.6125,0.5750,0.5779,47.2738,47.2738,47.2738,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.4418,2.5912,2.5982,0.5689,0.5273,0.5357,36.6018,36.6018,36.6018,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.7351,2.8629,2.8706,0.4922,0.4603,0.4612,25.4132,25.4132,25.4132,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.0575,3.1537,3.1627,0.3868,0.3810,0.3796,15.4444,15.4444,15.4444,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.3387,3.4021,3.4113,0.3453,0.3442,0.3427,8.1751,8.1751,8.1751,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5622,3.6015,3.6097,0.2056,0.2151,0.2144,3.3263,3.3263,3.3263,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6094,3.6440,3.6519,0.1631,0.1677,0.1654,2.3703,2.3703,2.3703,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6334,3.6655,3.6723,0.1631,0.1677,0.1654,2.0473,2.0473,2.0473,16.0000,16.0000,16.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6604,3.6900,3.6958,0.1631,0.1677,0.1654,1.7689,1.7689,1.7689,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6646,3.6923,3.6980,0.1631,0.1677,0.1654,1.7110,1.7110,1.7110,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7097,3.7335,3.7378,0.1631,0.1677,0.1654,1.3564,1.3564,1.3564,15.0000,15.0000,15.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7413,3.7614,3.7651,0.1631,0.1677,0.1654,1.1455,1.1455,1.1455,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.7822,3.7981,3.8010,0.1631,0.1677,0.1654,0.9142,0.9142,0.9142,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8489,3.8594,3.8613,0.1631,0.1677,0.1654,0.5956,0.5956,0.5956,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9501,3.9535,3.9541,0.1631,0.1677,0.1654,0.1938,0.1938,0.1938,15.0000,15.0000,15.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9876,3.9883,3.9884,0.1631,0.1677,0.1654,0.0663,0.0663,0.0663,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9987,3.9987,3.9987,0.1631,0.1677,0.1654,0.0287,0.0287,0.0287,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9993,3.9993,3.9993,0.1631,0.1677,0.1654,0.0257,0.0257,0.0257,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1868,0.1817,0.1798,0.0255,0.0255,0.0255,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9998,0.1642,0.1679,0.1668,0.0257,0.0257,0.0257,16.0000,16.0000,16.0000
