run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.2622,0.3801,0.3828,0.9479,0.9211,0.9194,618.0914,618.0914,618.0914,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.4131,0.5149,0.5173,0.9305,0.9089,0.9059,356.9611,356.9611,356.9611,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.4748,0.5734,0.5746,0.9216,0.9005,0.8983,320.4925,320.4925,320.4925,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.4843,0.5829,0.5846,0.9215,0.8996,0.8977,309.0126,309.0126,309.0126,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.5033,0.6020,0.6051,0.9238,0.9025,0.8987,295.2041,295.2041,295.2041,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.5748,0.6708,0.6717,0.9132,0.8930,0.8911,265.1130,265.1130,265.1130,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6401,0.7347,0.7350,0.9077,0.8864,0.8862,242.3159,242.3159,242.3159,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.6738,0.7672,0.7679,0.9051,0.8835,0.8835,228.8790,228.8790,228.8790,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.7179,0.8092,0.8113,0.9037,0.8828,0.8813,215.2046,215.2046,215.2046,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.7968,0.8850,0.8876,0.8932,0.8729,0.8700,195.5058,195.5058,195.5058,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9088,0.9920,0.9951,0.8746,0.8549,0.8522,172.6913,172.6913,172.6913,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.0661,1.1426,1.1467,0.8493,0.8303,0.8280,147.9992,147.9992,147.9992,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2074,1.2764,1.2837,0.8266,0.8081,0.8052,128.2941,128.2941,128.2941,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.3664,1.4326,1.4389,0.7975,0.7776,0.7764,110.6287,110.6287,110.6287,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.5793,1.6435,1.6484,0.7542,0.7354,0.7338,90.7794,90.7794,90.7794,16.0000,16.0000,16.0000
