alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.0024965762178914648,768,0.49,16,R1_d80_10_bert,,1.4340632110524327,1.59535342425102,1.59587532986394,0.7628823878823879,0.7175835167033406,0.7212917701738921,153.2587890625,153.2587890625,153.2587890625
