alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.0,768,0.15,16,R1_d80_10_bert,,0.7872315080328018,1.0462966697982465,1.0294677398556156,0.8449658449658449,0.7825165033006601,0.7864412212517029,412.81866455078125,412.81866455078125,412.81866455078125
