run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.8548,0.9173,0.8893,0.8265,0.8115,0.8161,414.2742,414.2742,414.2742,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,1.0515,1.0959,1.0729,0.8034,0.7916,0.7959,267.8619,267.8619,267.8619,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.3397,1.3683,1.3504,0.7634,0.7505,0.7587,189.6027,189.6027,189.6027,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.2836,1.3141,1.2965,0.7735,0.7613,0.7686,197.3899,197.3899,197.3899,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,1.0290,1.0725,1.0531,0.8117,0.7998,0.8029,261.3642,261.3642,261.3642,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.4514,1.4727,1.4582,0.7515,0.7403,0.7477,161.3140,161.3140,161.3140,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.4770,1.4966,1.4829,0.7475,0.7370,0.7438,154.8653,154.8653,154.8653,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.4683,1.4875,1.4744,0.7483,0.7385,0.7444,153.3872,153.3872,153.3872,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.2404,1.2677,1.2522,0.7811,0.7732,0.7763,190.6871,190.6871,190.6871,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.3342,1.3546,1.3412,0.7646,0.7587,0.7621,169.1557,169.1557,169.1557,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.5633,1.5717,1.5631,0.7301,0.7252,0.7310,130.3190,130.3190,130.3190,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.7212,1.7240,1.7182,0.7010,0.6941,0.6996,109.0050,109.0050,109.0050,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.9116,1.9099,1.9064,0.6625,0.6557,0.6580,88.2895,88.2895,88.2895,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.9579,1.9561,1.9533,0.6533,0.6458,0.6471,82.5272,82.5272,82.5272,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.2374,2.2330,2.2323,0.6193,0.6095,0.6103,60.1179,60.1179,60.1179,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.2390,2.2370,2.2356,0.6170,0.6054,0.6071,59.1884,59.1884,59.1884,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.4076,2.4044,2.4049,0.5678,0.5577,0.5588,48.0666,48.0666,48.0666,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.6939,2.6881,2.6927,0.5041,0.4943,0.4932,32.7859,32.7859,32.7859,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.8828,2.8755,2.8860,0.4495,0.4397,0.4374,24.0548,24.0548,24.0548,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.1296,3.1206,3.1338,0.3791,0.3708,0.3675,14.9155,14.9155,14.9155,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2864,3.2786,3.2930,0.3284,0.3239,0.3214,10.1269,10.1269,10.1269,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4602,3.4566,3.4700,0.2688,0.2665,0.2640,5.7274,5.7274,5.7274,15.0000,15.0000,15.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5836,3.5833,3.5949,0.1859,0.1803,0.1780,3.1747,3.1747,3.1747,15.0000,15.0000,15.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6573,3.6584,3.6681,0.1729,0.1677,0.1654,1.9402,1.9402,1.9402,15.0000,15.0000,15.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6572,3.6585,3.6681,0.1729,0.1677,0.1654,1.8908,1.8908,1.8908,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6714,3.6733,3.6822,0.1729,0.1677,0.1654,1.7230,1.7230,1.7230,15.0000,15.0000,15.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.7040,3.7063,3.7138,0.1729,0.1677,0.1654,1.4330,1.4330,1.4330,14.0000,14.0000,14.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7260,3.7286,3.7352,0.1729,0.1677,0.1654,1.2598,1.2598,1.2598,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7544,3.7571,3.7628,0.1729,0.1677,0.1654,1.0704,1.0704,1.0704,15.0000,15.0000,15.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.7883,3.7911,3.7958,0.1729,0.1677,0.1654,0.8786,0.8786,0.8786,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8484,3.8507,3.8538,0.1729,0.1677,0.1654,0.5914,0.5914,0.5914,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9454,3.9463,3.9473,0.1729,0.1677,0.1654,0.2051,0.2051,0.2051,14.0000,14.0000,14.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9864,3.9866,3.9869,0.1729,0.1677,0.1654,0.0693,0.0693,0.0693,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9974,3.9974,3.9975,0.1729,0.1677,0.1654,0.0333,0.0333,0.0333,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9994,3.9994,3.9994,0.1729,0.1677,0.1654,0.0258,0.0258,0.0258,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1812,0.1824,0.1771,0.0258,0.0258,0.0258,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9998,3.9998,3.9998,0.1729,0.1677,0.1654,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1768,0.1777,0.1779,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9998,0.1807,0.1791,0.1767,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9998,3.9998,3.9999,0.1751,0.1709,0.1694,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.1067,0.1032,0.1020,0.0244,0.0244,0.0244,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,3.9999,3.9999,3.9999,0.0970,0.0892,0.0884,0.0253,0.0253,0.0253,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.1222,0.1154,0.1190,0.0243,0.0243,0.0243,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1746,0.1680,0.1654,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1673,0.1608,0.1605,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,3.9999,3.9999,3.9999,0.1183,0.1056,0.1075,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,4.0000,4.0000,4.0000,0.0740,0.0681,0.0674,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,4.0000,4.0000,0.0588,0.0538,0.0533,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,4.0000,4.0000,4.0000,0.0401,0.0355,0.0391,0.0243,0.0243,0.0243,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,4.0000,4.0000,4.0000,0.0768,0.0665,0.0716,0.0251,0.0251,0.0251,16.0000,16.0000,16.0000
