alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.005290060730222237,768,0.23,16,R1_d80_10_bert,,1.483724295260965,1.6385245043030976,1.6428618353904751,0.7533041283041283,0.7112622524504901,0.7150012020193925,134.0487060546875,134.0487060546875,134.0487060546875
