alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.013524008765720979,768,0.09,16,R1_d80_10_bert,,2.1915283588333514,2.313291381373122,2.3185059181514176,0.6068458568458569,0.5696739347869574,0.5708790768491065,59.48609924316406,59.48609924316406,59.48609924316406
