alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.006382482239223045,768,0.31,16,R1_d80_10_bert,,1.6507487875578981,1.7908110436116917,1.7962632644099106,0.7187035937035937,0.6847769553910782,0.6865133424152576,111.7676010131836,111.7676010131836,111.7676010131836
