alpha,embedding_size,dropout,n_classes,representation,n_words,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm
0.02375156961170491,768,0.01,16,R1_d80_10_bert,,2.830103240099511,2.929736790654182,2.9378778082560784,0.4623552123552124,0.4101620324064813,0.4146566231268531,24.717130661010742,24.717130661010742,24.717130661010742
