run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.7288,0.8801,0.8599,0.8472,0.8106,0.8178,407.4113,407.4113,407.4113,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.8925,1.0245,1.0081,0.8288,0.7942,0.8000,266.7657,266.7657,266.7657,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.1149,1.2349,1.2196,0.8005,0.7679,0.7734,202.3899,202.3899,202.3899,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.0780,1.1990,1.1844,0.8069,0.7740,0.7788,206.6134,206.6134,206.6134,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.9053,1.0352,1.0219,0.8317,0.7977,0.8033,249.1416,249.1416,249.1416,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.2222,1.3356,1.3230,0.7894,0.7587,0.7638,172.5073,172.5073,172.5073,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.2458,1.3580,1.3460,0.7872,0.7564,0.7624,165.9705,165.9705,165.9705,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.2418,1.3532,1.3421,0.7880,0.7576,0.7638,163.6606,163.6606,163.6606,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.0839,1.2007,1.1914,0.8110,0.7792,0.7832,189.2252,189.2252,189.2252,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.1522,1.2638,1.2564,0.7998,0.7702,0.7742,173.1189,173.1189,173.1189,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.3490,1.4503,1.4443,0.7695,0.7438,0.7480,139.4138,139.4138,139.4138,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.4991,1.5915,1.5880,0.7487,0.7237,0.7275,118.0567,118.0567,118.0567,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.6927,1.7753,1.7740,0.7221,0.6976,0.7019,96.5620,96.5620,96.5620,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.7416,1.8228,1.8224,0.7089,0.6856,0.6888,90.1883,90.1883,90.1883,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.0140,2.0872,2.0868,0.6682,0.6488,0.6516,68.2440,68.2440,68.2440,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.0383,2.1127,2.1120,0.6578,0.6385,0.6428,65.3468,65.3468,65.3468,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.2223,2.2923,2.2922,0.6287,0.6121,0.6175,53.2900,53.2900,53.2900,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.4750,2.5384,2.5399,0.5696,0.5478,0.5578,39.5393,39.5393,39.5393,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.6613,2.7169,2.7196,0.5084,0.4827,0.4893,31.0730,31.0730,31.0730,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.9890,3.0242,3.0288,0.4229,0.4069,0.4106,19.0235,19.0235,19.0235,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2190,3.2413,3.2477,0.3353,0.3289,0.3293,11.9966,11.9966,11.9966,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4838,3.4965,3.5050,0.2653,0.2705,0.2666,5.3028,5.3028,5.3028,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5991,3.6095,3.6178,0.1693,0.1677,0.1654,2.8227,2.8227,2.8227,15.0000,15.0000,15.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6386,3.6484,3.6559,0.1693,0.1677,0.1654,2.1269,2.1269,2.1269,15.0000,15.0000,15.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6470,3.6567,3.6637,0.1693,0.1677,0.1654,2.0011,2.0011,2.0011,14.0000,14.0000,14.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6623,3.6716,3.6780,0.1693,0.1677,0.1654,1.8195,1.8195,1.8195,15.0000,15.0000,15.0000
