run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3156,0.4031,0.3997,0.9363,0.9181,0.9168,569.9133,569.9133,569.9133,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.4416,0.5217,0.5181,0.9233,0.9065,0.9059,357.2456,357.2456,357.2456,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.5314,0.6095,0.6037,0.9113,0.8940,0.8953,309.8625,309.8625,309.8625,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.5446,0.6212,0.6164,0.9109,0.8937,0.8949,297.8282,297.8282,297.8282,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.5245,0.5998,0.5978,0.9157,0.9002,0.8989,297.8616,297.8616,297.8616,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.6463,0.7203,0.7150,0.9007,0.8829,0.8841,252.9209,252.9209,252.9209,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6788,0.7508,0.7459,0.8987,0.8810,0.8828,239.0865,239.0865,239.0865,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.7427,0.8130,0.8080,0.8938,0.8771,0.8786,219.6890,219.6890,219.6890,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.7533,0.8218,0.8186,0.8946,0.8799,0.8796,213.1001,213.1001,213.1001,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.8409,0.9073,0.9039,0.8828,0.8677,0.8682,192.2650,192.2650,192.2650,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9657,1.0288,1.0249,0.8616,0.8461,0.8479,167.7941,167.7941,167.7941,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.0896,1.1480,1.1452,0.8400,0.8260,0.8266,147.1923,147.1923,147.1923,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2578,1.3101,1.3098,0.8113,0.7965,0.7964,125.0070,125.0070,125.0070,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.3978,1.4476,1.4494,0.7850,0.7679,0.7666,108.7964,108.7964,108.7964,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.6387,1.6897,1.6906,0.7435,0.7249,0.7232,87.0079,87.0079,87.0079,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.7905,1.8434,1.8435,0.7127,0.6958,0.6958,74.7191,74.7191,74.7191,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.0016,2.0546,2.0537,0.6761,0.6603,0.6617,60.6182,60.6182,60.6182,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.2357,2.2869,2.2864,0.6212,0.6086,0.6137,47.6401,47.6401,47.6401,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.5014,2.5488,2.5495,0.5546,0.5475,0.5511,35.5928,35.5928,35.5928,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.8051,2.8452,2.8490,0.4800,0.4627,0.4672,24.0763,24.0763,24.0763,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.1240,3.1548,3.1615,0.3697,0.3570,0.3552,14.2253,14.2253,14.2253,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4028,3.4256,3.4335,0.2964,0.2893,0.2878,7.1085,7.1085,7.1085,16.0000,16.0000,16.0000
