run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.4335,0.5816,0.5734,0.9163,0.8821,0.8827,591.9054,591.9054,591.9054,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.6184,0.7439,0.7422,0.8953,0.8639,0.8647,357.5525,357.5525,357.5525,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.7870,0.8994,0.8965,0.8746,0.8441,0.8450,286.4874,286.4874,286.4874,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.7756,0.8893,0.8872,0.8772,0.8468,0.8467,285.4904,285.4904,285.4904,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.6816,0.8042,0.8045,0.8937,0.8611,0.8610,312.9460,312.9460,312.9460,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.9136,1.0178,1.0162,0.8624,0.8328,0.8334,239.0177,239.0177,239.0177,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.9643,1.0651,1.0639,0.8578,0.8279,0.8282,223.4382,223.4382,223.4382,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.9969,1.0956,1.0956,0.8536,0.8246,0.8238,212.4087,212.4087,212.4087,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.9344,1.0375,1.0407,0.8626,0.8327,0.8286,221.2950,221.2950,221.2950,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.0511,1.1452,1.1523,0.8426,0.8159,0.8106,193.7828,193.7828,193.7828,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.2348,1.3167,1.3248,0.8185,0.7920,0.7897,159.6503,159.6503,159.6503,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.3821,1.4583,1.4657,0.7873,0.7621,0.7617,136.7362,136.7362,136.7362,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.5721,1.6415,1.6480,0.7516,0.7306,0.7309,113.0642,113.0642,113.0642,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.6836,1.7517,1.7572,0.7291,0.7120,0.7092,100.5285,100.5285,100.5285,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.9604,2.0230,2.0264,0.6841,0.6684,0.6680,76.2778,76.2778,76.2778,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.0569,2.1225,2.1248,0.6619,0.6428,0.6432,68.2275,68.2275,68.2275,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.2841,2.3507,2.3510,0.6126,0.5886,0.5944,53.2955,53.2955,53.2955,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.5557,2.6191,2.6198,0.5442,0.5171,0.5240,38.4062,38.4062,38.4062,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.8126,2.8682,2.8714,0.4629,0.4369,0.4379,26.8717,26.8717,26.8717,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.1078,3.1488,3.1577,0.3922,0.3769,0.3718,15.6681,15.6681,15.6681,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2909,3.3230,3.3328,0.2909,0.2948,0.2905,10.0332,10.0332,10.0332,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4640,3.4947,3.5038,0.2513,0.2537,0.2512,5.4787,5.4787,5.4787,15.0000,15.0000,15.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.5530,3.5773,3.5857,0.1727,0.1736,0.1723,3.5617,3.5617,3.5617,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6341,3.6534,3.6605,0.1661,0.1677,0.1654,2.1184,2.1184,2.1184,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6539,3.6724,3.6787,0.1661,0.1677,0.1654,1.8724,1.8724,1.8724,16.0000,16.0000,16.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6610,3.6787,3.6846,0.1661,0.1677,0.1654,1.7769,1.7769,1.7769,16.0000,16.0000,16.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6863,3.7028,3.7079,0.1661,0.1677,0.1654,1.5377,1.5377,1.5377,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7160,3.7310,3.7352,0.1661,0.1677,0.1654,1.3081,1.3081,1.3081,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7450,3.7581,3.7616,0.1661,0.1677,0.1654,1.1145,1.1145,1.1145,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.7812,3.7920,3.7949,0.1661,0.1677,0.1654,0.9056,0.9056,0.9056,16.0000,16.0000,16.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8406,3.8483,3.8503,0.1661,0.1677,0.1654,0.6204,0.6204,0.6204,16.0000,16.0000,16.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9473,3.9498,3.9504,0.1661,0.1677,0.1654,0.1982,0.1982,0.1982,15.0000,15.0000,15.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9856,3.9862,3.9864,0.1661,0.1677,0.1654,0.0718,0.0718,0.0718,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9977,3.9977,3.9978,0.1661,0.1677,0.1654,0.0323,0.0323,0.0323,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9993,3.9993,3.9993,0.1661,0.1677,0.1654,0.0261,0.0261,0.0261,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9998,3.9998,0.1041,0.0924,0.0914,0.0254,0.0254,0.0254,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9997,0.1661,0.1676,0.1653,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1611,0.1544,0.1516,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9998,0.1662,0.1678,0.1655,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9999,3.9999,3.9999,0.1661,0.1677,0.1654,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,4.0000,4.0000,4.0000,0.0852,0.0808,0.0799,0.0244,0.0244,0.0244,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,3.9999,4.0000,4.0000,0.0948,0.0801,0.0806,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.1243,0.1165,0.1178,0.0243,0.0243,0.0243,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,4.0000,4.0000,4.0000,0.1458,0.1459,0.1428,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1319,0.1356,0.1406,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,3.9999,3.9999,3.9999,0.1538,0.1479,0.1517,0.0244,0.0244,0.0244,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,4.0000,4.0000,4.0000,0.0885,0.0826,0.0841,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,4.0000,4.0000,0.1002,0.0943,0.0977,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,4.0000,4.0000,4.0000,0.0706,0.0626,0.0632,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,4.0000,4.0000,4.0000,0.0553,0.0635,0.0667,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
