run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.3191,0.3816,0.3793,0.9351,0.9217,0.9198,592.4913,592.4913,592.4913,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.4552,0.5105,0.5087,0.9203,0.9093,0.9070,356.1420,356.1420,356.1420,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.5428,0.5960,0.5923,0.9093,0.8968,0.8973,308.9293,308.9293,308.9293,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.5528,0.6051,0.6027,0.9087,0.8965,0.8958,297.7742,297.7742,297.7742,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.5414,0.5925,0.5928,0.9132,0.9035,0.9015,295.2654,295.2654,295.2654,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.6620,0.7109,0.7085,0.8988,0.8869,0.8881,250.9852,250.9852,250.9852,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,0.6953,0.7429,0.7406,0.8962,0.8847,0.8860,237.2287,237.2287,237.2287,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,0.7449,0.7905,0.7888,0.8924,0.8809,0.8824,221.0398,221.0398,221.0398,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,0.7530,0.7965,0.7971,0.8935,0.8831,0.8826,214.7486,214.7486,214.7486,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,0.8511,0.8910,0.8918,0.8819,0.8719,0.8713,192.1268,192.1268,192.1268,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,0.9713,1.0071,1.0082,0.8597,0.8501,0.8501,168.1993,168.1993,168.1993,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.1020,1.1316,1.1354,0.8389,0.8311,0.8294,146.6313,146.6313,146.6313,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.2753,1.2998,1.3050,0.8135,0.8052,0.8045,124.2580,124.2580,124.2580,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.3919,1.4144,1.4197,0.7893,0.7790,0.7779,110.4463,110.4463,110.4463,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,1.6277,1.6485,1.6529,0.7418,0.7293,0.7293,89.0333,89.0333,89.0333,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,1.7864,1.8066,1.8111,0.7077,0.6963,0.6973,76.2236,76.2236,76.2236,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.0098,2.0273,2.0313,0.6677,0.6591,0.6587,61.2198,61.2198,61.2198,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.2741,2.2889,2.2935,0.6071,0.5983,0.5981,46.8518,46.8518,46.8518,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.5220,2.5343,2.5419,0.5662,0.5576,0.5570,35.4032,35.4032,35.4032,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,2.8202,2.8282,2.8374,0.5029,0.4960,0.4998,24.0905,24.0905,24.0905,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.1420,3.1447,3.1557,0.3659,0.3618,0.3604,14.1789,14.1789,14.1789,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.4339,3.4330,3.4445,0.2837,0.2835,0.2815,6.7067,6.7067,6.7067,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6108,3.6101,3.6204,0.1914,0.1884,0.1861,2.8623,2.8623,2.8623,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6514,3.6512,3.6610,0.1729,0.1677,0.1654,2.0327,2.0327,2.0327,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6637,3.6639,3.6731,0.1729,0.1677,0.1654,1.8640,1.8640,1.8640,16.0000,16.0000,16.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6676,3.6683,3.6772,0.1729,0.1677,0.1654,1.7956,1.7956,1.7956,15.0000,15.0000,15.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6858,3.6871,3.6952,0.1729,0.1677,0.1654,1.6138,1.6138,1.6138,16.0000,16.0000,16.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7299,3.7309,3.7374,0.1729,0.1677,0.1654,1.2695,1.2695,1.2695,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7598,3.7612,3.7667,0.1729,0.1677,0.1654,1.0713,1.0713,1.0713,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8013,3.8027,3.8070,0.1729,0.1677,0.1654,0.8395,0.8395,0.8395,15.0000,15.0000,15.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8652,3.8664,3.8691,0.1729,0.1677,0.1654,0.5350,0.5350,0.5350,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9563,3.9566,3.9574,0.1729,0.1677,0.1654,0.1717,0.1717,0.1717,12.0000,12.0000,12.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9893,3.9895,3.9897,0.1729,0.1677,0.1654,0.0607,0.0607,0.0607,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9985,3.9985,3.9985,0.1729,0.1677,0.1654,0.0296,0.0296,0.0296,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9993,3.9994,3.9994,0.1729,0.1677,0.1654,0.0268,0.0268,0.0268,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9998,0.1934,0.1902,0.1902,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9998,0.1729,0.1677,0.1654,0.0255,0.0255,0.0255,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1118,0.1127,0.1111,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9998,0.1440,0.1443,0.1482,0.0247,0.0247,0.0247,16.0000,16.0000,16.0000
39,369,4,0.29,768,1.2240535433046547,13,False,False,3.9999,3.9999,3.9999,0.1761,0.1714,0.1686,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
40,75,4,0.33,768,1.4768261459394993,14,False,False,3.9999,3.9999,3.9999,0.1049,0.1046,0.0984,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
41,179,0,0.02,768,1.7817974362806772,14,False,False,3.9999,3.9999,3.9999,0.1072,0.1117,0.1112,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
42,442,4,0.19,768,2.149746679841392,14,False,False,3.9999,3.9999,3.9999,0.1450,0.1391,0.1365,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
43,111,1,0.22,768,2.5936791093020193,15,False,False,3.9999,3.9999,3.9999,0.1402,0.1347,0.1373,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
44,242,1,0.45,768,3.1292855968155457,15,False,False,3.9999,3.9999,3.9999,0.1504,0.1365,0.1413,0.0252,0.0252,0.0252,16.0000,16.0000,16.0000
45,107,3,0.21,768,3.7754972507267723,15,False,False,3.9999,3.9999,3.9999,0.1481,0.1446,0.1385,0.0243,0.0243,0.0243,16.0000,16.0000,16.0000
46,150,2,0.2,768,4.555154539026766,16,False,False,4.0000,4.0000,4.0000,0.0766,0.0795,0.0791,0.0250,0.0250,0.0250,16.0000,16.0000,16.0000
47,38,1,0.2,768,5.495814589832352,16,False,False,4.0000,4.0000,4.0000,0.0723,0.0707,0.0714,0.0248,0.0248,0.0248,16.0000,16.0000,16.0000
48,248,1,0.49,768,6.6307252030723465,16,False,False,4.0000,4.0000,4.0000,0.0828,0.0795,0.0792,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
49,670,0,0.45,768,8.0,16,False,False,4.0000,4.0000,4.0000,0.0848,0.0822,0.0823,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
