run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.4046,0.5838,0.5836,0.9263,0.8840,0.8846,908.9062,908.9062,908.9062,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.6191,0.7737,0.7802,0.9035,0.8653,0.8653,471.2575,471.2575,471.2575,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,0.7312,0.8713,0.8782,0.8901,0.8548,0.8552,416.8831,416.8831,416.8831,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,0.7596,0.8989,0.9067,0.8873,0.8511,0.8509,388.4326,388.4326,388.4326,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.7520,0.8989,0.9077,0.8845,0.8500,0.8465,365.9379,365.9379,365.9379,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,0.9230,1.0501,1.0602,0.8664,0.8306,0.8302,313.7395,313.7395,313.7395,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.0021,1.1248,1.1363,0.8552,0.8202,0.8190,281.8379,281.8379,281.8379,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.0686,1.1882,1.2016,0.8439,0.8092,0.8073,254.7318,254.7318,254.7318,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1193,1.2421,1.2559,0.8285,0.7950,0.7910,228.0915,228.0915,228.0915,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.2389,1.3559,1.3708,0.8073,0.7744,0.7708,198.3844,198.3844,198.3844,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.4171,1.5229,1.5374,0.7788,0.7497,0.7483,166.0774,166.0774,166.0774,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.6015,1.6994,1.7124,0.7481,0.7213,0.7199,137.6480,137.6480,137.6480,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.8091,1.9013,1.9124,0.7107,0.6881,0.6844,111.0041,111.0041,111.0041,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.9666,2.0582,2.0668,0.6719,0.6530,0.6487,91.4386,91.4386,91.4386,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.2367,2.3236,2.3301,0.6285,0.6116,0.6110,68.2609,68.2609,68.2609,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.3642,2.4513,2.4557,0.5759,0.5604,0.5585,56.0066,56.0066,56.0066,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.5514,2.6343,2.6380,0.5139,0.4977,0.4942,43.3310,43.3310,43.3310,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.8091,2.8831,2.8872,0.4475,0.4250,0.4203,29.7160,29.7160,29.7160,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.9910,3.0562,3.0619,0.3870,0.3706,0.3669,21.4004,21.4004,21.4004,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.2564,3.3028,3.3107,0.3255,0.3211,0.3146,11.8240,11.8240,11.8240,16.0000,16.0000,16.0000
