run,hidden_size,nlayers,dropout,embedding_size,alpha,max_rank,shuffle_labels,shuffle_input,train_loss,dev_loss,test_loss,train_acc,dev_acc,test_acc,train_norm,dev_norm,test_norm,train_rank,dev_rank,test_rank
0,776,0,0.15,768,0.0,1,False,False,0.7808,0.8498,0.8323,0.8375,0.8198,0.8263,389.3515,389.3515,389.3515,16.0000,16.0000,16.0000
1,433,2,0.27,768,0.0009765625,1,False,False,0.9210,0.9843,0.9701,0.8213,0.8049,0.8100,268.2079,268.2079,268.2079,16.0000,16.0000,16.0000
2,310,5,0.5,768,0.0011782270808598852,1,False,False,1.1690,1.2250,1.2140,0.7905,0.7744,0.7788,196.3001,196.3001,196.3001,16.0000,16.0000,16.0000
3,300,1,0.44,768,0.001421536311369323,1,False,False,1.1145,1.1722,1.1617,0.7979,0.7826,0.7846,204.5588,204.5588,204.5588,16.0000,16.0000,16.0000
4,1009,2,0.1,768,0.0017150900003645502,2,False,False,0.9281,0.9893,0.9782,0.8245,0.8090,0.8132,251.2129,251.2129,251.2129,16.0000,16.0000,16.0000
5,657,3,0.5,768,0.0020692638561704995,2,False,False,1.2544,1.3068,1.2986,0.7826,0.7676,0.7709,171.3811,171.3811,171.3811,16.0000,16.0000,16.0000
6,455,2,0.49,768,0.0024965762178914648,2,False,False,1.2898,1.3407,1.3333,0.7781,0.7635,0.7672,162.9122,162.9122,162.9122,16.0000,16.0000,16.0000
7,103,1,0.44,768,0.0030121305183748843,3,False,False,1.2848,1.3349,1.3282,0.7787,0.7643,0.7681,160.9315,160.9315,160.9315,16.0000,16.0000,16.0000
8,203,4,0.05,768,0.003634149117781824,3,False,False,1.1174,1.1683,1.1621,0.8030,0.7906,0.7920,187.8853,187.8853,187.8853,16.0000,16.0000,16.0000
9,150,4,0.02,768,0.004384617376208487,3,False,False,1.1813,1.2282,1.2241,0.7932,0.7821,0.7836,172.4726,172.4726,172.4726,16.0000,16.0000,16.0000
10,72,3,0.23,768,0.005290060730222237,4,False,False,1.3825,1.4230,1.4214,0.7640,0.7538,0.7556,137.9791,137.9791,137.9791,16.0000,16.0000,16.0000
11,467,3,0.31,768,0.006382482239223045,4,False,False,1.5435,1.5769,1.5788,0.7459,0.7346,0.7370,115.7663,115.7663,115.7663,16.0000,16.0000,16.0000
12,377,0,0.37,768,0.007700493739376462,4,False,False,1.7033,1.7320,1.7350,0.7206,0.7081,0.7101,98.0218,98.0218,98.0218,16.0000,16.0000,16.0000
13,436,2,0.25,768,0.009290680585958758,5,False,False,1.7722,1.7975,1.8014,0.7047,0.6934,0.6953,90.1528,90.1528,90.1528,16.0000,16.0000,16.0000
14,382,2,0.41000000000000003,768,0.011209248221179687,5,False,False,2.0307,2.0500,2.0551,0.6624,0.6494,0.6509,69.2347,69.2347,69.2347,16.0000,16.0000,16.0000
15,326,3,0.09,768,0.013524008765720979,5,False,False,2.0530,2.0704,2.0760,0.6493,0.6380,0.6398,66.5045,66.5045,66.5045,16.0000,16.0000,16.0000
16,326,2,0.02,768,0.01631677785042834,6,False,False,2.2430,2.2546,2.2617,0.6100,0.5998,0.5992,53.9428,53.9428,53.9428,16.0000,16.0000,16.0000
17,247,2,0.15,768,0.01968626640460739,6,False,False,2.5390,2.5443,2.5558,0.5537,0.5421,0.5409,38.1565,38.1565,38.1565,16.0000,16.0000,16.0000
18,179,1,0.01,768,0.02375156961170491,6,False,False,2.7278,2.7299,2.7441,0.5169,0.5052,0.5054,29.4452,29.4452,29.4452,16.0000,16.0000,16.0000
19,137,5,0.3,768,0.028656376350145975,7,False,False,3.0434,3.0389,3.0538,0.4204,0.4172,0.4203,17.8828,17.8828,17.8828,16.0000,16.0000,16.0000
20,786,2,0.24,768,0.03457404790277603,7,False,False,3.2546,3.2471,3.2622,0.3340,0.3329,0.3325,11.4357,11.4357,11.4357,16.0000,16.0000,16.0000
21,410,1,0.49,768,0.04171374544281356,7,False,False,3.5231,3.5153,3.5302,0.2625,0.2665,0.2630,4.6749,4.6749,4.6749,16.0000,16.0000,16.0000
22,388,0,0.48,768,0.050327822873414196,8,False,False,3.6300,3.6253,3.6385,0.1705,0.1677,0.1654,2.4794,2.4794,2.4794,16.0000,16.0000,16.0000
23,38,2,0.4,768,0.06072074632210035,8,False,False,3.6494,3.6456,3.6584,0.1705,0.1677,0.1654,2.0794,2.0794,2.0794,16.0000,16.0000,16.0000
24,467,2,0.11,768,0.07325985555120318,8,False,False,3.6578,3.6545,3.6666,0.1705,0.1677,0.1654,1.9534,1.9534,1.9534,15.0000,15.0000,15.0000
25,176,4,0.05,768,0.08838834764831845,9,False,False,3.6719,3.6690,3.6802,0.1705,0.1677,0.1654,1.7845,1.7845,1.7845,15.0000,15.0000,15.0000
26,57,4,0.0,768,0.10664094190766783,9,False,False,3.6904,3.6882,3.6983,0.1705,0.1677,0.1654,1.5980,1.5980,1.5980,15.0000,15.0000,15.0000
27,968,3,0.22,768,0.12866277958043645,9,False,False,3.7252,3.7237,3.7322,0.1705,0.1677,0.1654,1.3144,1.3144,1.3144,16.0000,16.0000,16.0000
28,268,4,0.37,768,0.15523222650918542,10,False,False,3.7635,3.7625,3.7694,0.1705,0.1677,0.1654,1.0579,1.0579,1.0579,16.0000,16.0000,16.0000
29,270,0,0.04,768,0.18728838460958516,10,False,False,3.8017,3.8012,3.8067,0.1705,0.1677,0.1654,0.8441,0.8441,0.8441,16.0000,16.0000,16.0000
30,596,0,0.43,768,0.22596428459777515,10,False,False,3.8657,3.8654,3.8689,0.1705,0.1677,0.1654,0.5377,0.5377,0.5377,15.0000,15.0000,15.0000
31,694,3,0.18,768,0.2726269331663144,11,False,False,3.9576,3.9575,3.9585,0.1705,0.1677,0.1654,0.1718,0.1718,0.1718,16.0000,16.0000,16.0000
32,837,4,0.09,768,0.32892563008340914,11,False,False,3.9902,3.9902,3.9904,0.1705,0.1677,0.1654,0.0578,0.0578,0.0578,16.0000,16.0000,16.0000
33,487,0,0.14,768,0.39685026299204973,11,False,False,3.9989,3.9989,3.9990,0.1705,0.1677,0.1654,0.0275,0.0275,0.0275,16.0000,16.0000,16.0000
34,418,5,0.37,768,0.47880164034928685,12,False,False,3.9993,3.9993,3.9994,0.1705,0.1677,0.1654,0.0262,0.0262,0.0262,16.0000,16.0000,16.0000
35,407,5,0.35000000000000003,768,0.577676348436136,12,False,False,3.9997,3.9997,3.9997,0.1598,0.1605,0.1553,0.0255,0.0255,0.0255,16.0000,16.0000,16.0000
36,657,2,0.11,768,0.6969691317244994,12,False,False,3.9997,3.9997,3.9997,0.1705,0.1677,0.1653,0.0249,0.0249,0.0249,16.0000,16.0000,16.0000
37,442,1,0.41000000000000003,768,0.8408964152537145,13,False,False,3.9998,3.9998,3.9998,0.1819,0.1836,0.1815,0.0245,0.0245,0.0245,16.0000,16.0000,16.0000
38,398,4,0.23,768,1.0145453349375229,13,False,False,3.9998,3.9998,3.9999,0.1498,0.1461,0.1447,0.0246,0.0246,0.0246,16.0000,16.0000,16.0000
